uniqueID,hygIndex,hipIndex,hdIndex,glieseIndex,properName,bayerDesignation,flamsteedDesignation,starConstellation,cartesianX,cartesianY,cartesianZ,cartesianVelocityX,cartesianVelocityY,cartesianVelocityZ,distanceFromSol,starColor_r,starColor_g,starColor_b,harvardLetter,yerkesClassification,numericValue,starClassification,stellarOrbitalPeriod,escapeVelocity,numberOfCSVPlanets,numberOfPlanets,starNumber,stellarMass,stellarAge,stellarLuminosity,stellarTemperature,stellarRadius,equatorialRotationVelocity,energyRadiated,innerLimitRadius,outerLimitRadius,snowLineRadius,averageOrbitalRadius,orbitalEccentricity,minSeparationToCompanion,maxSeparationToCompanion,innerForbiddenZone,outerForbiddenZone,numberofJumpPoints,gasGiantArrangement
0415100000,16201,16242,0,Gl 143.1,,,,Eri,13.2162,17.1198,-4.47035,-9.19e-06,-1.23e-06,-3.19e-05,22.0848,255,227,196,K,V,7,K7.000000V,0,1.58304e+07,0,0,0,1.37256,4.5,0.0444631,8865.2,2.08881,0,3.5024e+08,0.137256,54.9024,1.02268,0,0,0,0,0,0,0,Epistellar Gas Giant
0416100000,16204,16245,22001,Gl 143.2A,,Kappa Reticuli,,Ret,6.02653,7.80995,-19.3087,-7.13e-06,5.67e-05,6.91e-06,21.6826,241,239,255,F,IV,3,F3.000000IV,0,1.7922e+07,0,1,0,5.34763,3.7,5.35057,12539.5,6.34948,0,1.40195e+09,0.534763,213.905,11.2187,0,0,10,30,3.33333,90,3,No Gas Giant
0416200000,118230,0,0,Gl 143.2B,,,,Ret,5.95321,7.72141,-19.0906,-9.38e-06,5.03e-05,1.74e-05,21.4362,255,198,109,M,V,1,M1.000000V,38.0053,9.036e+06,0,0,1,0.190988,3.7,0.0200632,4252.12,0.892083,0,1.85368e+07,0.0190988,7.63954,0.686976,20,0.5,10,30,3.33333,90,0,No Gas Giant
0417100000,16206,16247,21703,,,,,For,17.3236,22.4508,-12.6854,-2.25e-05,2.52e-05,1.38e-05,31.0655,255,205,152,K,V,3,K3.000000V,0,1.55501e+07,0,0,0,1.23012,0.6,0.183823,7767.35,1.94015,0,2.06397e+08,0.123012,49.205,2.07942,0,0,0,0,0,0,0,Epistellar Gas Giant
0418100000,16404,16445,0,Gl 143.3,,,,,13.3571,17.691,5.65922,7.8e-06,1.73e-05,-7.25e-05,22.8781,255,197,111,M,V,2.5,M2.500000V,0,9.86336e+06,0,0,0,0.1528,0,0.00568591,3649.77,0.598999,0,1.00618e+07,0.01528,6.11202,0.365714,0,0,0,0,0,0,0,Epistellar Gas Giant
0419100000,16495,16536,0,Gl 145,,,,Hor,4.56915,6.11499,-7.55449,2.2e-07,-2.68e-05,3.08e-05,10.74,255,197,111,M,V,2.5,M2.500000V,0,1.00184e+07,0,6,0,0.147747,0.35,0.00259418,3593.65,0.561396,0,9.45703e+06,0.0147747,5.90988,0.247025,0,0,0,0,0,0,3,No Gas Giant
0420100000,16496,16537,22049,Gl 144,Epsilon Eridani,Epsilon Eridani,18 Eridani,Eri,1.89897,2.54143,-0.528523,2.24e-05,4.58e-06,-2.56e-06,3.2161,255,199,142,K,V,2,K2.000000V,0,2.06271e+07,1,10,0,0.82,1.25,0.292954,5084,0.735,0,3.78821e+07,0.082,32.8,2.62508,0,0,0,0,0,0,2,No Gas Giant
0421100000,16518,16560,0,,,,,Tau,18.2533,24.4934,3.996,8.71e-06,-4.8e-06,-1.04e-05,30.8071,255,227,196,K,V,7,K7.000000V,0,1.60853e+07,0,12,0,1.44607,0.8,0.028132,9184.42,2.1315,0,4.03476e+08,0.144607,57.8429,0.81347,0,0,0,0,0,0,3,No Gas Giant
0422100000,16540,16581,21742,,,,,Cam,9.54198,12.8304,27.055,4.3e-06,4.71e-05,-2.38e-05,31.4268,255,215,162,K,IV,1,K1.000000IV,0,1.83023e+07,0,10,0,1.04044,10,0.504429,5256,1.18456,0,4.32746e+07,0.104044,41.6176,3.44462,0,0,0,0,0,0,1,Eccentric Gas Giant
0423100000,16542,16582,22094,,,,,Eri,12.7377,17.1353,-0.948244,-5.22e-06,3.72e-06,-2.88e-06,21.3721,255,209,138,K,II,0,K0.000000II,0,3.50598e+06,0,15,0,9.58726,2.7,0.131704,7288.32,297.458,0,1.60001e+08,0.958726,383.491,1.76012,0,0,0,0,0,0,4,No Gas Giant
0424100000,16670,16711,22496,Gl 146,,,,Hor,5.3396,7.28333,-10.1787,-4.72e-06,3.87e-05,-1.46e-06,13.6073,255,216,181,K,V,5,K5.000000V,0,1.6654e+07,0,0,0,1.42236,6.1,0.0602005,8763.41,1.95579,0,3.3443e+08,0.142236,56.8943,1.18999,0,0,0,0,0,0,0,Epistellar Gas Giant
0425100000,16805,16846,22468,,,,,Tau,17.9492,24.8845,0.314761,-9.64e-06,-2.17e-05,-2.46e-05,30.6843,255,199,142,K,V,2,K2.000000V,0,1.56222e+07,0,11,0,1.19219,10.1,3.85478,8183.91,1.863,0,2.54363e+08,0.119219,47.6875,9.5223,0,0,0,0,0,0,2,No Gas Giant
0426100000,16811,16852,22484,Gl 147,,,10 Tauri,Tau,8.16387,11.3271,0.097883,2.96e-05,1.41e-05,-3.24e-05,13.9626,218,224,255,F,IV,9,F9.000000IV,0,1.55494e+07,0,0,0,1.16098,8.1,3.26588,6033.55,1.83125,0,7.51456e+07,0.116098,46.4392,8.7648,0,0,25,975,8.33333,2925,0,Conventional Gas Giant
0426200000,118243,0,0,Wo 9119B,,,,,11.4064,16.2575,13.1331,2.86e-06,-1.95e-06,-8e-08,23.8095,255,195,112,M,V,3,M3.000000V,71.7174,1.45565e+07,0,7,1,0.394415,8.1,0.00351237,4800.61,0.709887,0,3.01159e+07,0.0394415,15.7766,0.287436,20,0.95,25,975,8.33333,2925,2,Conventional Gas Giant
0427100000,17107,17147,22879,Gl 147.1,,,,Eri,14.6059,20.9308,-1.43456,-6.4e-07,0.00014842,-3.34e-05,25.5624,255,239,221,G,V,0,G0.000000V,0,1.88403e+07,0,11,0,1.10323,8.8,1.21116,5879.99,1.18533,0,6.77826e+07,0.110323,44.1292,5.33755,0,0,0,0,0,0,2,No Gas Giant
0428100000,17116,17157,0,,,,,Hor,9.37787,13.4541,-18.1662,-4.55e-06,1.38e-05,7.86e-06,24.4738,255,227,196,K,V,7,K7.000000V,0,1.64369e+07,0,10,0,1.39956,8.6,0.0761377,9289.76,1.97562,0,4.22308e+08,0.139956,55.9823,1.33826,0,0,0,0,0,0,6,Conventional Gas Giant
0429100000,17165,17207,0,Gl 148,,,,Tau,13.6628,19.7271,1.51452,7.42e-06,2.19e-06,-2.73e-05,24.0442,255,210,161,K,V,4.5,K4.500000V,0,1.59996e+07,0,11,0,1.01205,7,0.0721107,6087.94,1.50777,0,7.78922e+07,0.101205,40.4819,1.30239,0,0,0,0,0,0,3,No Gas Giant
0430100000,17223,17265,23065,,,,,Eri,16.9414,24.6191,-5.64567,-3.97e-05,2.1e-05,-3.83e-05,30.4136,255,247,248,G,V,8,G8.000000V,0,2.07943e+07,0,11,0,0.913436,5.3,0.403645,5308,0.805639,0,4.50127e+07,0.0913436,36.5374,3.08135,0,0,0,0,0,0,1,No Gas Giant
0431100000,17294,17336,23052,,,,,Tau,13.2846,19.4407,7.33087,1.37e-05,-7.26e-06,4.09e-06,24.6609,255,244,234,G,V,4,G4.000000V,0,2.00439e+07,0,11,0,1.2449,6.9,0.787046,5675.78,1.18174,0,5.88456e+07,0.12449,49.796,4.30271,0,0,0,0,0,0,2,No Gas Giant
0432100000,17304,17346,0,Gl 149A,,,,For,13.5136,19.7999,-10.9076,-2.84e-06,1.34e-06,-5.22e-05,26.3366,255,210,161,K,V,4.5,K4.500000V,0,1.57811e+07,0,2,0,0.998154,6.7,0.126241,6589.98,1.52853,0,1.06942e+08,0.0998154,39.9261,1.72322,0,0,0.09,0.11,0.03,0.33,1,Eccentric Gas Giant
0432200000,118247,0,0,Gl 149B,,,,,13.3044,19.4995,-10.7385,-1.52e-05,-1.34e-05,-4.33e-05,25.9336,255,204,111,M,V,3.5,M3.500000V,0.0277773,1.4065e+07,0,0,1,0.297893,6.7,0.000336977,3863.7,0.574291,0,1.26364e+07,0.0297893,11.9157,0.0890311,0.1,0.1,0.09,0.11,0.03,0.33,0,Epistellar Gas Giant
0433100000,17323,17365,0,,,,,Eri,16.395,24.1027,-6.67326,2.93e-05,-1.87e-05,4.43e-06,29.9043,255,216,181,K,V,5,K5.000000V,0,1.62138e+07,0,8,0,1.39605,7.4,0.0349623,8430.62,2.02527,0,2.86451e+08,0.139605,55.842,0.906863,0,0,0,0,0,0,6,Eccentric Gas Giant
0434100000,17336,17378,23249,Gl 150,Rana,Delta Eridani,23 Eridani,Eri,5.0065,7.37019,-1.53313,3.54e-06,-1.95e-06,3.29e-05,9.0408,255,214,161,K,IV,0,K0.000000IV,0,1.16549e+07,0,12,0,0.954708,9,2.78227,5037,2.68041,0,3.65006e+07,0.0954708,38.1883,8.08987,0,0,0,0,0,0,4,No Gas Giant
0435100000,17363,17405,0,Gl 150.1A,,,,Tau,8.95462,13.2451,4.78669,1.32e-05,4.25e-05,-1.37e-05,16.6889,255,198,108,M,V,0,M0.000000V,0,2.05496e+07,0,0,0,0.578,0.3,0.0112928,3695,0.522,0,1.05699e+07,0.0578,23.12,0.515397,0,0,2,6,0.666667,18,0,Eccentric Gas Giant
0435200000,17372,17414,0,Gl 150.1B,,,,Tau,9.49558,14.0614,5.08139,6.6e-07,2.48e-05,-2.24e-05,17.7117,255,222,195,K,V,6,K6.000000V,7.29993,1.99162e+07,0,1,1,0.623,0.3,0.0275677,3800,0.599,0,1.18235e+07,0.0623,24.92,0.80527,4,0.5,2,6,0.666667,18,1,No Gas Giant
0436100000,17378,17420,23356,,,,,Eri,7.37394,10.9243,-4.56684,-1.54e-05,1.46e-05,1e-05,13.9489,255,199,142,K,V,2,K2.000000V,0,1.49533e+07,0,12,0,1.14187,0,0.245019,7461.47,1.94758,0,1.75756e+08,0.114187,45.6749,2.40072,0,0,0,0,0,0,2,No Gas Giant
0437100000,17397,17439,23484,Gl 152,,,,Eri,7.02877,10.4356,-9.93012,8.63e-06,4.19e-05,-2.7e-06,16.0282,255,199,142,K,V,2,K2.000000V,0,1.99327e+07,0,10,0,0.856737,12.6,0.357767,5181.84,0.822369,0,4.08835e+07,0.0856737,34.2695,2.90096,0,0,0,0,0,0,2,No Gas Giant
0438100000,17398,17440,23817,Gl 154.2,,Beta Reticuli,,Ret,7.09848,10.5437,-27.0198,-1.89e-05,5.18e-05,-4.22e-05,29.8597,255,212,147,K,II,2,K2.000000II,0,3.35127e+06,0,13,0,8.80654,6.1,22.5944,7774.55,299.046,0,2.07163e+08,0.880654,352.261,23.0538,0,0,0,0,0,0,1,No Gas Giant
0439100000,17416,17458,278968,,,,,Per,11.5617,17.2244,14.5113,-1.02e-05,2.85e-05,-1.15e-05,25.3165,255,198,108,M,V,0,M0.000000V,0,8.122e+06,0,7,0,0.192762,6.1,0.0312464,4092.92,1.11442,0,1.59127e+07,0.0192762,7.71049,0.857318,0,0,0,0,0,0,2,Conventional Gas Giant
0440100000,17426,17468,0,,,,,Per,11.39,16.9804,12.86,2.2e-07,5.6e-07,-9.3e-07,24.1546,200,213,255,A,V,2,A2.000000V,0,1.88842e+07,0,13,0,3.55042,3.4,0.0688652,16644.3,3.79695,0,4.35183e+09,0.355042,142.017,1.27275,0,0,0,0,0,0,1,No Gas Giant
0441100000,17449,17491,23140,Gl 150.2,,,,Per,9.99618,14.9341,18.6326,-1.7e-05,3.94e-05,6.34e-06,25.8866,255,202,157,K,V,0,K0.000000V,0,1.86178e+07,0,0,0,0.946794,5.2,0.476431,5432,1.04172,0,4.93686e+07,0.0946794,37.8718,3.34766,0,0,0,0,0,0,0,Epistellar Gas Giant
0442100000,17454,17496,0,GJ 1063,,,,Tau,12.2774,18.3488,4.66048,1.53e-05,8.49e-05,3.08e-05,22.5632,255,210,161,K,V,4.5,K4.500000V,0,1.67567e+07,0,8,0,1.07627,6.5,0.0988098,6150.53,1.46183,0,8.1145e+07,0.107627,43.0508,1.52455,0,0,0,0,0,0,3,No Gas Giant
0443100000,17502,17544,23588,Gl 154.1A,,,,For,10.5646,15.8713,-10.0789,-7.65e-06,4.91e-05,-2.76e-06,21.5657,255,216,181,K,V,5,K5.000000V,0,1.83395e+07,0,8,0,0.7207,10,0.210669,4740,0.817202,0,2.86237e+07,0.07207,28.828,2.22608,0,0,28,112,9.33333,336,2,Conventional Gas Giant
0443200000,118257,0,0,Gl 154.1B,,,,For,10.6607,16.0165,-10.1705,-2.39e-05,2.54e-05,1.49e-05,21.7628,255,195,112,M,V,3,M3.000000V,6.15855,1.45177e+07,0,0,1,0.409738,10,0.00945366,5130.71,0.741419,0,3.92935e+07,0.0409738,16.3895,0.471565,3.5,0.6,28,112,9.33333,336,0,No Gas Giant
0444100000,17567,17609,23453,Gl 154,,,,Tau,7.28732,11.045,6.51563,-1.3e-06,4.83e-05,3.69e-06,14.7493,255,198,109,M,V,1,M1.000000V,0,1.9899e+07,0,10,0,0.624,6.3,0.0271394,3829,0.601,0,1.21886e+07,0.0624,24.96,0.798991,0,0,0,0,0,0,4,No Gas Giant
0445100000,17609,17651,23754,Gl 155,,Tau-6 Eridani,27 Eridani,Eri,8.88912,13.5386,-6.95825,5.19e-06,-1.7e-05,-4.43e-05,17.6274,234,235,255,F,IV,5,F5.000000IV,0,1.85658e+07,0,13,0,1.41515,6.1,5.55137,6685,1.56576,0,1.13245e+08,0.141515,56.6061,11.4273,0,0,0,0,0,0,2,No Gas Giant
0446100000,17625,17666,23439,GJ 1064A,,,,Per,9.00372,13.7376,14.4947,1.54e-05,0.00013955,-6.52e-05,21.9058,255,199,142,K,V,2,K2.000000V,0,2.14168e+07,0,0,0,1.10734,8.9,0.357437,4950,0.920712,0,3.40434e+07,0.110734,44.2936,2.89962,0,0,7,21,2.33333,63,0,Epistellar Gas Giant
0446200000,118258,0,0,GJ 1064B,,,,Per,8.40605,12.8252,13.5336,1.74e-05,0.00013506,-5.91e-05,20.4499,255,205,152,K,V,3,K3.000000V,4.2688,1.58737e+07,0,0,1,1.24551,8.9,0.115133,7911.92,1.88513,0,2.22197e+08,0.124551,49.8202,1.64567,3.5,0.5,7,21,2.33333,63,0,No Gas Giant
0447100000,17653,17695,0,,,,,Eri,8.81528,13.4955,-0.555074,-1.26e-05,7.37e-06,-2.12e-05,16.129,255,195,112,M,V,3,M3.000000V,0,1.43361e+07,0,9,0,0.38437,6.8,0.00523842,5078.51,0.713242,0,3.77188e+07,0.038437,15.3748,0.351028,0,0,0,0,0,0,2,No Gas Giant
0448100000,17701,17743,0,Gl 155.1,,,,Tau,9.1663,14.1106,0.819361,2.74e-05,-1.58e-05,-3.52e-05,16.8464,255,198,108,M,V,0,M0.000000V,0,2.06409e+07,0,10,0,0.515,11.1,0.00940156,3753,0.461,0,1.12493e+07,0.0515,20.6,0.470264,0,0,0,0,0,0,1,No Gas Giant
0449100000,17707,17749,23189,Gl 153A,,,,Cam,3.43374,5.28837,16.1498,-1.83e-05,-8.61e-06,1.14e-05,17.337,255,199,142,K,V,2,K2.000000V,0,1.55923e+07,0,0,0,1.1766,2.7,0.0562341,8076.96,1.84568,0,2.41326e+08,0.11766,47.0639,1.15012,0,0,0,0,2.33333,63,0,Epistellar Gas Giant
0449200000,118255,0,0,Gl 153B,,,,Cam,3.44194,5.30013,16.1928,-1.89e-05,-1.25e-05,1.15e-05,17.3822,255,197,111,M,V,2,M2.000000V,5.58076,1.02236e+07,0,0,1,0.200036,2.7,0.0079506,4704.7,0.729883,0,2.77804e+07,0.0200036,8.00143,0.432456,3.5,0.5,7,21,2.33333,63,0,No Gas Giant
0449300000,118256,0,0,Gl 153C,,,,Cam,3.44191,5.30009,16.1927,-1.96e-05,-1.35e-05,8.58e-06,17.3822,255,197,111,M,V,2,M2.000000V,0.0710955,1.00213e+07,0,0,2,0.206093,2.7,0.00603115,4737.52,0.782645,0,2.85637e+07,0.0206093,8.24373,0.376653,0.2,0.5,4,12,1.33333,36,0,No Gas Giant
0450100000,17708,17750,0,,,,,Cam,4.66439,7.18418,21.9447,-3.28e-05,-3.77e-05,1.93e-05,23.5571,255,197,111,M,V,2,M2.000000V,0,9.95955e+06,0,7,0,0.208879,2.8,0.083253,4865.19,0.803094,0,3.17695e+07,0.0208879,8.35517,1.3994,0,0,0,0,0,0,3,Conventional Gas Giant
0451100000,17752,17794,0,,,,,Tau,16.4254,25.4259,8.2253,-1.02e-05,1.09e-05,-1.32e-05,31.3676,255,224,188,K,V,8,K8.000000V,0,1.81048e+07,0,12,0,1.65025,1.45,0.142167,9473.46,1.92005,0,4.56715e+08,0.165026,66.0102,1.8287,0,0,0,0,0,0,2,No Gas Giant
0452100000,17914,17956,0,,,,,Eri,14.4874,22.8123,-11.9353,-1.69e-05,-5.34e-06,-3.07e-05,29.5421,255,222,195,K,V,6,K6.000000V,0,1.62849e+07,0,11,0,1.40508,1.2,0.0872569,8565.19,2.02061,0,3.05183e+08,0.140508,56.2031,1.43266,0,0,0,0,0,0,1,No Gas Giant
0453100000,17936,17978,24331,,,,,Eri,10.8454,17.1212,-18.6142,1.73e-05,7.65e-05,4.5e-05,27.5179,255,199,142,K,V,2.5,K2.500000V,0,1.55036e+07,0,11,0,0.882309,3.4,0.237247,5702.23,1.39993,0,5.995e+07,0.0882309,35.2924,2.36234,0,0,0,0,0,0,2,No Gas Giant
0454100000,18054,18097,24206,,,,,Tau,13.1819,21.1146,10.3979,-1.01e-05,3.5e-05,-3.82e-05,26.976,255,245,242,G,V,7,G7.000000V,0,2.015e+07,0,0,0,0.989059,6.6,0.594292,5633.02,0.929017,0,5.70922e+07,0.0989059,39.5624,3.73888,0,0,0,0,0,0,0,Epistellar Gas Giant
0455100000,18072,18115,0,,,,,Eri,11.8554,19.0439,-9.46781,-3.91e-05,3.5e-05,2.15e-05,24.3487,255,197,111,M,V,2,M2.000000V,0,9.76654e+06,0,7,0,0.19985,9.3,0.0137025,4815.44,0.799049,0,3.04899e+07,0.019985,7.99401,0.56773,0,0,0,0,0,0,2,No Gas Giant
0456100000,18137,18180,0,Gl 155.3,,,,,10.7439,17.4176,-15.4585,-2.81e-05,-0.00014241,-6.63e-05,25.6476,255,197,111,M,V,2.5,M2.500000V,0,1.04513e+07,0,4,0,0.157436,0.35,0.00805378,3570.85,0.549684,0,9.21933e+06,0.0157436,6.29742,0.435253,0,0,0,0,0,0,2,Conventional Gas Giant
0457100000,18222,18267,24496,GJ 3255,,,,Tau,10.1944,16.7122,5.84187,-4.58e-06,3.38e-05,-9.22e-06,20.429,255,245,242,G,V,7,G7.000000V,0,1.9027e+07,0,10,0,1.37953,3.8,0.68612,5531,1.45326,0,5.30672e+07,0.137953,55.1812,4.01737,0,0,0,0,0,0,2,No Gas Giant
0458100000,18235,18280,0,Gl 156,,,,Eri,8.04215,13.1999,-1.85023,3.68e-05,5.98e-05,3.19e-05,15.5666,255,216,181,K,V,5,K5.000000V,0,1.60425e+07,0,10,0,1.41856,5.2,0.0520475,8675.04,2.10211,0,3.21143e+08,0.141856,56.7422,1.10648,0,0,0,0,0,0,2,No Gas Giant
0459100000,18279,18324,24238,Gl 155.2,,,,Cam,5.25476,8.66503,18.4082,-1.45e-05,6.2e-05,3.09e-05,21.0128,255,199,142,K,V,2,K2.000000V,0,1.51591e+07,0,11,0,1.21162,5.1,0.281061,7494.37,2.01081,0,1.78876e+08,0.121162,48.4648,2.57123,0,0,0,0,0,0,1,Conventional Gas Giant
0460100000,18366,18413,24409,GJ 3257,,,,Cam,5.71421,9.52811,18.9687,1.84e-05,-2.81e-05,8.58e-06,21.9829,255,244,235,G,V,3,G3.000000V,0,1.81589e+07,0,12,0,1.15753,0.95,1.02802,5743.62,1.33877,0,6.17099e+07,0.115753,46.3012,4.91747,0,0,0,0,0,0,3,Eccentric Gas Giant
0461100000,18404,18450,25004,GJ 1066,,,,Hor,6.83655,11.4464,-11.731,-1.97e-06,7.23e-06,5.91e-06,17.7588,255,222,195,K,V,6,K6.000000V,0,1.65055e+07,0,12,0,1.40082,10.6,0.0792136,9042.69,1.96099,0,3.79142e+08,0.140082,56.0329,1.36503,0,0,0,0,0,0,7,No Gas Giant
0462100000,18418,18465,0,Gl 156.1A,,,,Cam,8.20735,13.7666,21.7075,-1.44e-05,5.48e-05,-3.57e-05,26.9833,255,197,111,M,V,1.5,M1.500000V,0,1.98283e+07,0,0,0,0.667,3.4,0.0287078,3811,0.647,0,1.1961e+07,0.0667,26.68,0.821754,0,0,0,0,0,0,0,Eccentric Gas Giant
0463100000,18465,18512,24916,Gl 157A,,,,Eri,7.90989,13.3587,-0.314208,1.47e-05,-2.16e-06,-1.06e-05,15.528,255,210,161,K,V,4,K4.000000V,0,1.67681e+07,0,0,0,1.44679,0.8,0.12428,8022.1,1.96241,0,2.34836e+08,0.144679,57.8718,1.70979,0,0,9,27,3,81,0,No Gas Giant
0463200000,118267,0,0,Gl 157B,,,,Eri,8.0337,13.5678,-0.318598,1.98e-05,4.64e-06,-1.13e-05,15.7704,255,197,111,M,V,2.5,M2.500000V,7.55427,9.80607e+06,0,0,1,0.150015,0.8,0.00491587,3374.27,0.594969,0,7.35073e+06,0.0150015,6.00058,0.340049,4.5,0.5,9,27,3,81,0,Epistellar Gas Giant
0464100000,18727,18774,24451,Gl 156.2,,,,Cam,1.92413,3.3777,15.778,4.3e-07,5.36e-05,9.54e-06,16.2496,255,210,161,K,V,4,K4.000000V,0,1.5922e+07,0,0,0,1.35863,6.7,0.12067,8535.33,2.0439,0,3.00949e+08,0.135863,54.3453,1.68477,0,0,0,0,0,0,0,Epistellar Gas Giant
0465100000,18797,18844,25874,,,,,Ret,6.09556,10.8233,-22.7424,-2.34e-05,4.5e-05,-2.21e-05,25.9134,255,244,235,G,V,2,G2.000000V,0,1.90142e+07,0,0,0,1.01419,11.9,1.17815,5735.26,1.06983,0,6.13513e+07,0.101419,40.5676,5.26431,0,0,0,0,0,0,0,Epistellar Gas Giant
0466100000,18813,18859,25457,Gl 159,,,,Eri,9.22966,16.4156,-0.088392,-3.21e-06,2.25e-05,-2.31e-05,18.8324,236,239,255,F,V,7,F7.000000V,0,2.0006e+07,0,11,0,1.21227,4.7,2.17771,6221,1.15513,0,8.49283e+07,0.121227,48.4908,7.15718,0,0,0,0,0,0,2,No Gas Giant
0467100000,18852,18899,0,,,,,Eri,4.03178,7.20408,-2.23565,0,-2.59e-06,-8.35e-06,8.5529,255,198,108,M,V,0,M0.000000V,0,8.62877e+06,0,7,0,0.205497,9,0.00436918,4114.48,1.05259,0,1.62507e+07,0.0205497,8.2199,0.320584,0,0,0,0,0,0,4,No Gas Giant
0468100000,18868,18915,25329,Gl 158,,,,Per,7.28111,13.0347,10.5609,-0.00011041,0.00011729,-0.00011395,18.2882,255,209,174,K,V,1,K1.000000V,0,1.52766e+07,0,12,0,1.14485,9.8,0.114921,7496.97,1.87088,0,1.79124e+08,0.114485,45.794,1.64415,0,0,0,0,0,0,2,No Gas Giant
0469100000,19028,19076,25680,Gl 160,,,39 Tauri,Tau,7.53295,13.7789,6.3475,3.6e-07,3.02e-05,-7.4e-07,16.9377,255,241,229,G,V,5,G5.000000V,0,1.53462e+07,0,11,0,1.0183,2.4,1.09044,5848,1.64901,0,6.63195e+07,0.10183,40.732,5.06456,0,0,0,0,0,0,4,Conventional Gas Giant
0470100000,19117,19165,0,Gl 160.2,,,,Eri,10.2619,19.0147,-8.23069,-7.2e-06,-1.05e-06,-9.19e-05,23.1214,255,227,196,K,V,7,K7.000000V,0,1.57183e+07,1,11,0,1.33198,6.7,0.0613762,9232.91,2.05606,0,4.12065e+08,0.133198,53.2792,1.20155,0,0,0,0,0,0,2,Conventional Gas Giant
0471100000,19157,19205,25867,,,Psi Tauri,42 Tauri,Tau,11.4255,21.2655,13.382,1.47e-05,8.6e-07,5.04e-06,27.6014,255,247,252,F,V,0,F0.000000V,0,1.78803e+07,0,14,0,2.19315,7.3,5.47016,6870.5,2.61619,0,1.26347e+08,0.219315,87.726,11.3434,0,0,0,0,0,0,2,No Gas Giant
0472100000,19185,19233,26491,Gl 162.1,,,,Ret,4.84971,9.05975,-21.2783,3.39e-06,5.15e-05,-8.55e-06,23.6295,255,237,222,G,V,1,G1.000000V,0,1.91544e+07,0,11,0,1.03143,3.1,1.37658,5794.38,1.07215,0,6.39204e+07,0.103143,41.2572,5.69039,0,0,0,0,0,0,3,Conventional Gas Giant
0473100000,19207,19255,25893,,,,,Per,7.55957,14.1537,12.5702,1.41e-06,3.89e-05,-1.04e-06,20.3832,255,248,252,G,V,9,G9.000000V,0,1.71217e+07,0,11,0,0.947854,3.2,0.508628,5310,1.2331,0,4.50806e+07,0.0947854,37.9142,3.45893,0,0,0,0,0,0,2,Conventional Gas Giant
0474100000,19253,19301,25918,,,,,Per,9.84528,18.5627,20.7661,4.42e-05,-7.97e-06,-1.38e-05,29.5421,255,241,229,G,V,5,G5.000000V,0,1.72711e+07,0,11,0,1.71565,8,0.632121,10751.1,2.1935,0,7.57569e+08,0.171565,68.6259,3.85604,0,0,0,0,0,0,3,No Gas Giant
0475100000,19285,19333,0,,,,,Ret,6.14901,11.6374,-22.3687,3.22e-06,-1.63e-05,-7.6e-06,25.9538,255,222,195,K,V,5.5,K5.500000V,0,1.58917e+07,0,12,0,0.999386,8.6,0.0766302,6976.38,1.50919,0,1.34317e+08,0.0999386,39.9754,1.34258,0,0,0,0,0,0,2,No Gas Giant
0476100000,19287,19335,25998,Gl 161.1,,,50 Persei,Per,7.72412,14.6207,12.9376,1.07e-06,3.77e-05,2e-07,20.9952,230,234,255,F,V,8,F8.000000V,0,2.55268e+07,0,11,0,1.21958,4,2.37903,6429.45,0.71379,0,9.68963e+07,0.121958,48.7833,7.48069,0,0,0,0,0,0,5,No Gas Giant
0477100000,19289,19337,281621,,,,,Per,5.22878,9.89876,7.44831,-3.24e-05,1.19e-05,6.86e-06,13.4463,255,227,196,K,V,7,K7.000000V,0,2.05171e+07,0,10,0,0.585,10.8,0.0133414,3686,0.53,0,1.04673e+07,0.0585,23.4,0.560198,0,0,0,0,0,0,2,No Gas Giant
0478100000,19346,19394,0,Gl 163,,,,Dor,4.15644,7.92197,-12.0345,-3.27e-05,0.00010097,-2.89e-05,14.9948,255,204,111,M,V,3.5,M3.500000V,0,1.37136e+07,3,8,0,0.291353,0,0.00376704,4040.52,0.590838,0,1.51133e+07,0.0291353,11.6541,0.297675,0,0,0,0,0,0,2,Conventional Gas Giant
0479100000,19374,19422,25665,Gl 161,,,,Cam,3.03689,5.80804,17.5684,4.1e-06,2.22e-05,-1.98e-05,18.7512,255,199,142,K,V,2.5,K2.500000V,0,1.58295e+07,0,11,0,0.941297,7.7,0.254683,5819.06,1.43266,0,6.50166e+07,0.0941297,37.6519,2.44761,0,0,0,0,0,0,2,Conventional Gas Giant
0480100000,19392,19441,0,,,,,Tau,14.1416,27.1145,5.01079,-2.08e-05,1.1e-05,-4.2e-07,30.9885,255,210,161,K,V,4,K4.000000V,0,1.58003e+07,0,10,0,1.34854,9.1,0.0762781,8268.36,2.06007,0,2.65027e+08,0.134854,53.9416,1.3395,0,0,0,0,0,0,2,Eccentric Gas Giant
0481100000,19606,19655,0,GJ 1067,,,,Cam,3.99493,7.9003,24.592,9.53e-06,-9.08e-06,1.37e-06,26.137,255,227,196,K,V,7,K7.000000V,0,1.61144e+07,0,10,0,1.43363,9.2,0.0762781,8939.9,2.10551,0,3.62195e+08,0.143363,57.3453,1.3395,0,0,0,0,0,0,4,No Gas Giant
