,id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pra,pdec,rv,ag,absag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,prarad,pdecrad,bayer,fla,con,comp,comp_primary,base,lu,var,var_in,var_ax,mass,mass_t,temperature,radius,radius_t,period,period_t,semiMajorAxis,semiMajorAxis_t,eccentricity,eccentricity_t
4229,119584,,,,Gl 904.1B,,,23.680855,20.366376,25.31,220.41,65.71,0,11.7,9.684,~,,23.645014,-1.980116,8.808435,-5.40E-07,2.72E-05,7.56E-06,6.199633221,0.355460316,1.07E-06,3.19E-07,Gl 904.1B,,Peg,2,116472,Gl 904.1,0.011651987,,,,,,,,,,,,,,
322,12716,12749,,,GJ 1051,,,2.731448,-8.829373,27.465,617.59,-754.33,6,11.92,9.726,M1.5,1.46,20.491288,17.795067,-4.215678,-6.10E-05,5.60E-05,-0.00010019,0.715091419,-0.154101629,2.99E-06,-3.66E-06,,,Cet,1,12716,,0.011209855,,12.024,11.774,,,,,,,,,,,
982,43527,43650,,,,,,8.891459,-48.405539,27.4725,-16.07,5.62,0,12.28,10.086,~,0.45,-12.524406,13.257222,-20.545647,1.17E-06,1.88E-06,5.00E-07,2.327778503,-0.844836027,-7.79E-08,2.72E-08,,,,1,43527,,0.00804637,,,,,,,,,,,,,,
1050,46874,47007,82943,,,,,9.58076,-12.129546,27.4725,2.38,-174.05,0,6.54,4.346,F9V,0.623,-21.649733,15.89668,-5.772597,3.74E-06,-3.14E-06,-2.27E-05,2.508237103,-0.21170051,1.15E-08,-8.44E-07,,,Hya,1,46874,,1.590742924,,,,1.2,,6016,,,,,,,,
2598,114093,114455,218760,,,,,23.180215,-29.917716,27.4725,449.39,-25.69,0,8.65,6.456,K3V,0.966,23.265305,-5.071211,-13.702068,1.11E-05,5.88E-05,-2.97E-06,6.06856618,-0.52216265,2.18E-06,-1.25E-07,,,Scl,1,114093,,0.227824277,,,,,,,,,,,,,,
1632,72668,72894,,,,,,14.897916,17.662444,27.4801,-75.45,-217.73,0,12.05,9.855,~,,-19.003547,-18.013992,8.337697,-1.33E-05,1.24E-06,-2.76E-05,3.900265271,0.308267809,-3.66E-07,-1.06E-06,,,,1,72668,,0.009954054,,12.161,11.831,,,,,,,,,,,
922,40168,40283,68978,,,,,8.226259,-31.735381,27.4952,-334.52,152.51,48.8,6.7,4.504,G0.5V,0.618,-12.870676,19.524045,-14.46262,7.98E-06,6.89E-05,-8.96E-06,2.153629555,-0.55388689,-1.62E-06,7.39E-07,,,Pup,1,40168,,1.375308097,,,,1.29584,0.251418,5963.64,1.30066,0.114404,,,,,,
1216,54850,55013,97998,,,,,11.263624,-39.323504,27.4952,-177.56,189.38,44,7.36,5.164,G1V,0.626,-20.876011,4.075192,-17.42391,-4.53E-05,3.30E-05,-8.99E-06,2.94880989,-0.686324619,-8.61E-07,9.18E-07,,,Cen,1,54850,,0.748858908,,,,1.00207,0.124299,5734.96,1.09391,0.0945586,,,,,,
1217,54868,55031,,,,,,11.265672,-48.690765,27.5028,-69.26,-29.45,0,12.3,10.103,F6V,,-17.820754,3.468845,-20.658942,4.66E-06,8.50E-06,-2.59E-06,2.949346136,-0.849814164,-3.36E-07,-1.43E-07,,,Cen,1,54868,,0.007921365,V902,12.635,12.085,,,,,,,,,,,
1637,72839,73066,131719,,,,,14.931952,-27.127292,27.5028,-102.96,-22.61,0,9,6.803,K3V,1.005,-17.613709,-16.997032,-12.540421,-8.54E-06,1.08E-05,-2.68E-06,3.909175774,-0.473460558,-4.99E-07,-1.10E-07,,,Hya,1,72839,,0.165500763,,,,,,,,,,,,,,
2298,101970,102301,,,GJ 4159,,,20.728147,-0.17821,27.5028,362.58,254,0,11.46,9.263,M1V,1.449,18.015176,-20.781004,-0.085544,3.66E-05,3.16E-05,3.39E-05,5.426616322,-0.003110354,1.76E-06,1.23E-06,,,Aqr,1,101970,,0.017171174,,11.523,11.393,,,,,,,,,,,
112,4057,4067,,,,,,0.869268,6.803006,27.5103,38.29,-23.81,0,11.8,9.603,K7V,1.465,26.612295,6.163022,3.258762,-7.90E-07,5.06E-06,-3.15E-06,0.227573726,0.118734862,1.86E-07,-1.15E-07,,,Psc,1,4057,,0.012554517,,11.885,11.685,,,,,,,,,,,
1503,66742,66954,,,,,,13.723072,39.249139,27.5103,87.16,-78.88,0,9.23,7.033,K8,1.101,-19.172949,-9.287624,17.405594,-9.20E-07,-1.34E-05,-8.15E-06,3.59269192,0.68502671,4.23E-07,-3.82E-07,,,CVn,1,66742,,0.133905989,,,,,,,,,,,,,,
457,17936,17978,24331,,,,,3.84318,-42.565535,27.5179,197.24,622.9,23.4,8.61,6.412,K2.5V,0.913,10.84541,17.12123,-18.614159,1.73E-05,7.65E-05,4.50E-05,1.006142054,-0.742908726,9.56E-07,3.02E-06,,,Eri,1,17936,,0.237246602,,,,,,,,,,,,,,
1311,58705,58880,,,,,,12.076799,-38.273587,27.5179,640.32,-224.72,0,11.77,9.572,M1V,1.492,-21.598889,-0.434483,-17.04506,2.03E-05,-8.50E-05,-2.35E-05,3.161698477,-0.668000102,3.10E-06,-1.09E-06,,,Cen,1,58705,,0.01291814,,11.854,11.704,,,,,,,,,,,
2660,116472,116838,222474,,Gl 904.1A,,,23.680955,20.365879,26.0213,222.98,59.83,-18.6,8.27,6.193,K3.5V,1.113,24.309493,-2.035192,9.055714,-1.80E-05,2.97E-05,4.60E-07,6.199659399,0.355451639,1.08E-06,2.90E-07,,,Peg,1,116472,Gl 904.1,0.290268561,,,,0.73575,0.0877125,4857,0.936571,0.0902205,,,,,,
755,32636,32723,,,GJ 3411,,,6.82662,35.140553,27.533,157.74,-309.99,0,10.18,7.981,K6V,1.33,-4.834509,21.989736,15.847559,-2.57E-05,1.87E-05,-3.38E-05,1.787204898,0.613318354,7.65E-07,-1.50E-06,,,Ge,1,32636,,0.055924228,,,,,,,,,,,,,,
706,29994,30067,43947,,,,,6.327826,16.013249,27.5406,-17.48,-14.34,42.8,6.61,4.41,F8V,0.562,-2.269189,26.3749,7.597446,-1.33E-06,4.27E-05,1.02E-05,1.656620914,0.279483919,-8.47E-08,-6.95E-08,,,Ori,1,29994,,1.499684836,,,,1.35435,0.287538,5963,1.38254,0.119436,,,,,,
2138,94350,94645,179949,7291,,,,19.259228,-24.179352,27.5482,114.78,-101.81,-26,6.25,4.05,F8V,0.548,8.135614,-23.777829,-11.28349,4.85E-06,3.32E-05,-1.51E-06,5.042054132,-0.422009305,5.56E-07,-4.94E-07,,,Sgr,1,94350,,2.089296131,V5652,6.258,6.238,1.21,,6168,,,,,,,,
2024,88685,88962,,,GJ 4042,,,18.159239,-12.038885,27.5558,65.02,-206.44,-2.2,10.5,8.299,K7,1.372,1.123174,-26.92631,-5.74746,8.35E-06,8.31E-06,-2.65E-05,4.75407762,-0.21011818,3.15E-07,-1.00E-06,,,Ser,1,88685,,0.041725351,,10.556,10.446,,,,,,,,,,,
2661,116532,116898,,,,,,23.695441,-51.943664,27.5558,-26.43,-251.16,0,11.6,9.399,M0V,,16.93242,-1.352957,-21.697576,-2.66E-05,-1.42E-06,-2.07E-05,6.203452049,-0.906587971,-1.28E-07,-1.22E-06,,,Phe,1,116532,,0.015149559,,11.726,11.346,,,,,,,,,,,
2523,111625,111978,214759,,Gl 869,,,22.681982,-31.99006,27.5634,343.45,20.39,-21,7.41,5.208,K0IV,0.789,21.999532,-7.907363,-14.602221,-2.60E-07,4.89E-05,1.37E-05,5.93812894,-0.558331878,1.67E-06,9.89E-08,,,PsA,1,111625,,0.719117736,,,,0.944938,0.120486,5436.34,0.984895,0.0848861,,,,,,
368,14540,14576,19356,936,,26Bet Per,Algol,3.136148,40.955648,27.571,2.39,-1.44,4,2.09,-0.112,B8V,-0.003,14.189428,15.238793,18.072114,1.96E-06,2.57E-06,2.54E-06,0.821041501,0.714810898,1.16E-08,-6.98E-09,Bet,26,Per,1,14540,,96.56060985,Bet,2.213,2.073,3.17,0.21,13000,2.73,0.2,,,,,,
532,21779,21832,29587,,,,,4.693391,42.11847,27.571,536.05,-416.89,112.6,7.29,5.088,G2V,0.633,6.860145,19.266932,18.491602,-2.63E-05,0.00013971,3.59E-05,1.228726975,0.735105983,2.60E-06,-2.02E-06,,,Per,1,21779,,0.80315617,,,,1.06822,0.127734,5688.5,1.04441,0.09282,,,,,,
1193,54130,54288,,,,,,11.106362,-35.748379,27.571,112.6,-31.06,0,9.62,7.418,K6V,1.27,-21.766778,5.187386,-16.107714,-1.13E-06,-1.52E-05,-3.37E-06,2.907638825,-0.623926923,5.46E-07,-1.51E-07,,,Cen,1,54130,,0.093929065,,,,,,,,,,,,,,
1796,79976,80218,147512,,,,,16.375756,-4.249244,27.571,-79.68,-175.52,0,7.34,5.138,G8V,0.718,-11.342511,-25.046639,-2.042883,-8.98E-06,5.98E-06,-2.34E-05,4.287162903,-0.074163307,-3.86E-07,-8.51E-07,,,Oph,1,79976,,0.767008188,,,,1.05447,0.125293,5521.11,1.12801,0.0978923,,,,,,
1095,49057,49197,86856,,Gl 378.1,,,10.041227,44.57851,27.5786,-283.35,-90.02,33.5,9.09,6.887,K0,1.078,-17.11731,9.637977,19.357242,-1.00E-05,4.91E-05,1.55E-05,2.628786983,0.778041778,-1.37E-06,-4.36E-07,,,UMa,1,49057,,0.153179272,,,,,,,,,,,,,,
2562,113049,113409,217065,,,,,22.968407,-13.642547,27.5786,35.82,-329.25,0,10.13,7.927,K6V,1.233,25.829039,-7.150357,-6.504793,-8.73E-06,7.39E-06,-4.28E-05,6.013114765,-0.23810736,1.74E-07,-1.60E-06,,,Aqr,1,113049,,0.058775996,,,,,,,,,,,,,,
3302,119589,,,,Gl 905.2B,,,23.730688,32.546681,16.6362,-223.17,-55.64,17,12.9,11.795,DA3.8,0.15,13.989421,-0.988114,8.95052,1.58E-05,-1.92E-05,5.57E-06,6.212679589,0.568046743,-1.08E-06,-2.70E-07,Gl 905.2B,,,2,116690,Gl 905.2,0.001667247,,,,,,,,,,,,,,
1176,53386,53541,94818,,,,,10.953158,28.938002,27.5938,353.46,-178.81,0,8.94,6.736,K3,1.019,-23.247316,6.535624,13.351617,-2.39E-05,-4.24E-05,-2.09E-05,2.867530064,0.505063421,1.71E-06,-8.67E-07,,,LMi,1,53386,,0.176035395,,,,,,,,,,,,,,
475,19157,19205,25867,1269,,42Psi Tau,,4.116795,29.001299,27.6014,-94.03,4.9,9,5.21,3.005,F0,0.359,11.425468,21.265517,13.382011,1.47E-05,8.60E-07,5.04E-06,1.077774446,0.506168163,-4.56E-07,2.38E-08,Psi,42,Tau,1,19157,,5.470159629,,,,,,6870.5,,,,,,,,
2137,94327,94622,338030,,Gl 751,,,19.25523,24.897068,27.6014,238.94,219.28,-70.1,9.71,7.505,K5,1.304,8.079943,-23.696019,11.619633,5.29E-06,8.36E-05,-3.57E-06,5.041007458,0.434535819,1.16E-06,1.06E-06,,,Vul,1,94327,,0.086696188,,,,,,,,,,,,,,
1880,83108,83363,153284,,,,,17.037874,-61.568572,27.6167,-46.08,-188.2,0,8.74,6.534,K3.5V,1.035,-3.277011,-12.733582,-24.285782,-4.50E-07,2.30E-05,-1.20E-05,4.46050509,-1.074574297,-2.23E-07,-9.12E-07,,,Ara,1,83108,,0.212031312,,,,0.990561,0.12457,5602,0.879569,0.108308,,,,,,
2057,90346,90626,170510,,,,,18.492198,9.062088,27.6243,188.99,72.92,0,8.65,6.444,K2,0.976,3.505439,-27.053337,4.350956,2.49E-05,4.78E-06,9.64E-06,4.841246011,0.158163268,9.16E-07,3.54E-07,,,Oph,1,90346,,0.23035625,,,,,,,,,,,,,,
1452,64690,64895,,,,,,13.301633,-14.780007,27.6319,-332.42,-233.5,0,10.88,8.673,K6V,1.344,-25.181333,-8.929284,-7.049129,-7.36E-06,4.46E-05,-3.02E-05,3.482359485,-0.257959779,-1.61E-06,-1.13E-06,,,Vir,1,64690,,0.029566506,,10.94,10.8,,,,,,,,,,,
2223,98498,98813,189931,,,,,20.067407,-37.87649,27.6396,78.19,-388.18,-37.9,6.91,4.702,G1V,0.614,11.240055,-18.698344,-16.969438,-2.32E-05,5.90E-05,-1.73E-05,5.253634877,-0.661069466,3.79E-07,-1.88E-06,,,Sgr,1,98498,,1.146040591,,,,1.1361,0.1542,5919.1,1.13224,0.0990864,,,,,,
2054,90187,90466,,,,,,18.459943,-51.060258,27.6472,-120.84,149.42,0,9.84,7.632,K6V,1.171,2.087229,-17.250527,-21.504197,-1.42E-05,-1.74E-05,1.26E-05,4.832801781,-0.891169618,-5.86E-07,7.24E-07,,,Tel,1,90187,,0.077125856,,,,,,,,,,,,,,
2597,114068,114430,218804,8825,,6    And,,23.174235,43.544232,27.6472,-202.18,-207.65,-43,5.91,3.702,F5V,0.45,19.573117,-4.298653,19.046287,-1.82E-05,-2.37E-05,-5.05E-05,6.067000499,0.759990216,-9.80E-07,-1.01E-06,,6,And,1,114068,,2.878723811,,,,1.15753,0.165717,6220.78,2.15851,0.234895,,,,,,
343,13364,13398,,,GJ 3186,,,2.873619,26.97498,27.6549,9.92,-231.56,0,10.86,8.651,M2V,1.26,17.994449,16.841432,12.544301,9.37E-06,1.06E-05,-2.77E-05,0.752311646,0.470802211,4.81E-08,-1.12E-06,,,Ari,1,13364,,0.030171715,,10.927,10.807,,,,,,,,,,,
804,34645,34739,55720,,,,,7.192131,-49.424204,27.6549,-5.97,818,86.9,7.5,5.291,G8V,0.705,-5.523562,17.119715,-21.005764,-4.26E-05,0.00013453,3.82E-06,1.882895389,-0.862615089,-2.89E-08,3.97E-06,,,Pup,1,34645,,0.6661929,,,,0.948647,0.121102,5493.79,1.09649,0.0948057,,,,,,
1178,53482,53637,,,,,,10.973253,48.288092,27.6549,58.37,-99.25,0,10.52,8.311,K7V,1.367,-17.740387,4.886896,20.644381,-1.17E-05,-4.91E-06,-8.85E-06,2.872790845,0.842786187,2.83E-07,-4.81E-07,,,UMa,1,53482,,0.041266725,,10.566,10.456,,,,,,,,,,,
2663,116690,117059,,,Gl 905.2A,,,23.730762,32.546291,17.1262,-218.02,-70.23,-24.3,13.11,11.942,DA3.8,1.55,14.400618,-1.016755,9.21345,-1.90E-05,-1.68E-05,-1.83E-05,6.212699051,0.56803993,-1.06E-06,-3.40E-07,,,,1,116690,Gl 905.2,0.001456129,,13.432,12.612,,,,,,,,,,,
872,37691,37798,,,Gl 287,,,7.750328,2.137384,27.6625,63.62,-203.77,-21,10.19,7.981,K7V,1.349,-12.228343,24.791264,1.031686,1.39E-06,-2.21E-05,-2.81E-05,2.029031044,0.037304389,3.08E-07,-9.88E-07,,,CMi,1,37691,,0.055924228,,,,,,,,,,,,,,
583,23797,23852,33021,1662,GJ 3334,13    Ori,,5.127309,9.47178,27.6702,-5.61,-382.35,-22.2,6.15,3.94,G3,0.625,6.181471,26.583543,4.553426,-2.43E-06,-1.38E-05,-5.43E-05,1.342326408,0.165313745,-2.72E-08,-1.85E-06,,13,Ori,1,23797,,2.31206479,,,,1.24443,0.218552,5786,1.88282,0.175024,,,,,,
2671,117043,117410,,,Gl 907.1A,,,23.807136,-12.987458,28.2008,233.61,22.11,-3.4,9.59,7.339,K5V,1.244,27.444353,-1.386884,-6.337777,-1.09E-06,3.20E-05,3.73E-06,6.232693618,-0.226673902,1.13E-06,1.07E-07,,,Aqr,1,117043,Gl 907.1,0.101018287,,,,,,,,,,,,,,
2243,99254,99572,191862,7715,GJ 4139,2Xi 2Cap,,20.207186,-12.617497,27.7008,193.25,-195.6,22.6,5.84,3.628,F7V,0.476,14.765323,-22.643225,-6.051042,3.09E-05,9.00E-08,-3.07E-05,5.290228801,-0.220216875,9.37E-07,-9.48E-07,Xi-2,2,Cap,1,99254,,3.081768417,,,,1.39516,0.310562,6328,1.62524,0.144795,,,,,,
2683,117512,117880,224022,9046,,,,23.91071,-40.300062,27.7008,367.44,30.51,-10,6.03,3.818,G0V,0.572,21.120666,-0.493707,-17.91656,-3.99E-06,4.95E-05,9.74E-06,6.259809143,-0.703368776,1.78E-06,1.48E-07,,,Phe,1,117512,,2.587021273,,,,1.10028,0.13771,6103.69,1.44035,0.126665,,,,,,
337,13308,13342,,,,,,2.861905,10.645011,27.7085,-120.72,-138.18,0,10.01,7.797,M0,1.19,19.939107,18.547099,5.11841,1.36E-05,-9.54E-06,-1.82E-05,0.749244999,0.185790496,-5.85E-07,-6.70E-07,,,Ari,1,13308,,0.066252154,,,,,,,,,,,,,,
2196,97129,97438,187748,,,,,19.804289,59.422902,27.7085,15.75,116.51,-3.4,6.64,4.427,G0,0.592,6.413203,-12.551741,23.85548,-5.05E-06,1.45E-05,4.97E-06,5.18475062,1.037125282,7.64E-08,5.65E-07,,,Cyg,1,97129,,1.476386278,,,,1.22048,0.20338,6002.07,1.24209,0.10715,,,,,,
2878,119602,,,,Gl 909B,,,23.87236,75.543859,10.7898,295.07,54.16,0,11.7,11.535,M2,,2.692069,-0.089412,10.448184,-2.22E-06,1.55E-05,7.10E-07,6.249769332,1.318489077,1.43E-06,2.63E-07,Gl 909B,,Cep,2,117345,Gl 909,0.002118361,,,,,,,,,,,,,,
1106,49668,49809,88215,3991,,,,10.168302,-12.815923,27.7393,-122.3,-109.18,23,5.3,3.085,F3V,0.368,-23.997614,12.479314,-6.153163,-9.87E-06,2.37E-05,-1.95E-05,2.662055307,-0.223680058,-5.93E-07,-5.29E-07,,,Hya,1,49668,,5.081594426,,,,1.43702,0.330923,6855,1.69183,0.156779,,,,,,
2318,102992,103324,,,,,,20.933217,-59.945648,27.7469,512.3,-314.04,0,11.47,9.254,M2V,1.46,9.653051,-9.996202,-24.016349,2.42E-05,7.42E-05,-2.12E-05,5.480303407,-1.046248938,2.48E-06,-1.52E-06,,,Pav,1,102992,,0.017314103,,11.548,11.368,,,,,,,,,,,
2559,112973,113333,,,,,,22.952036,28.001954,27.7546,351.56,-58.78,0,9.93,7.713,M0V,1.18,23.588919,-6.639138,13.030831,1.64E-05,4.45E-05,-6.98E-06,6.008829083,0.488726295,1.70E-06,-2.85E-07,,,Peg,1,112973,,0.071581369,,10.04,9.89,,,,,,,,,,,
573,23429,23484,31675,1594,,,,5.047327,66.822974,27.7624,67.57,-335.17,17,6.2,3.983,F6V,0.509,2.696981,10.588526,25.521927,3.11E-06,4.91E-05,-1.77E-06,1.321387205,1.166280914,3.28E-07,-1.62E-06,,,Ca,1,23429,,2.222286254,,,,1.40784,0.317141,6337,1.3866,0.124602,,,,,,
724,31009,31083,46090,,,,,6.522636,2.911297,27.7778,-110.98,11.65,0,7.14,4.922,G4V,0.71,-3.783982,27.482671,1.410831,1.48E-05,1.96E-06,1.57E-06,1.70762214,0.050811723,-5.38E-07,5.65E-08,,,Mon,1,31009,,0.935836544,,,,1.03658,0.123753,5686.59,1.30725,0.114626,,,,,,
2678,117345,117712,223778,9038,Gl 909A,,,23.873533,75.544588,10.8909,341.82,41.88,1.7,6.36,6.175,K3V,0.977,2.717175,-0.089877,10.546133,-1.11E-06,1.81E-05,2.24E-06,6.25007643,1.318501795,1.66E-06,2.03E-07,,,Cep,1,117345,Gl 909,0.295120923,,,,0.756156481,0.0856856,4721.48,0.782367,0.0889232,,,,,,
1603,71598,71824,,,,,,14.692508,6.46294,27.7855,-275.49,-341.26,0,12.03,9.811,M0V,1.494,-21.029119,-17.889343,3.12755,-2.80E-05,2.49E-05,-4.57E-05,3.846489508,0.112799588,-1.34E-06,-1.65E-06,,,,1,71598,,0.010365733,,12.141,11.891,,,,,,,,,,,
2085,91963,92250,173872,,,,,18.800412,-10.146309,27.7855,57.76,-229.14,0,8.45,6.231,K2V,0.889,5.689471,-26.752668,-4.89476,6.48E-06,6.94E-06,-3.04E-05,4.921936301,-0.177086499,2.80E-07,-1.11E-06,,,Sct,1,91963,,0.280285093,,,,0.784449,0.0924499,4834,0.910152,0.140602,,,,,,
2276,101285,101612,195627,7848,,Phi1Pav,,20.593003,-60.581749,27.7932,70.15,-185.58,-20,4.75,2.53,F0V,0.291,8.571694,-10.624832,-24.209317,-1.26E-05,3.07E-05,5.54E-06,5.391235448,-1.05735099,3.40E-07,-9.00E-07,Phi-1,,Pav,1,101285,,8.472274141,,,,,,,,,,,,,,
726,31059,31134,47252,,,,,6.532442,-68.709865,27.8009,-57.09,-450.42,2,8.27,6.05,K0.5V,0.781,-1.402475,9.996355,-25.90361,1.54E-05,-5.42E-05,-2.40E-05,1.710189332,-1.199213381,-2.77E-07,-2.18E-06,,,Dor,1,31059,,0.331131121,,,,,,,,,,,,,,
1894,83540,83797,154387,,,,,17.125385,-48.248323,27.8319,25.7,-36.88,0,9.42,7.197,K4.5V,1.111,-4.206656,-18.049639,-20.763652,4.22E-06,2.83E-06,-3.31E-06,4.483415359,-0.842092103,1.25E-07,-1.79E-07,,,Ara,1,83540,,0.115133047,,,,,,,,,,,,,,
2453,108749,109095,,,,,,22.099205,8.219064,27.8319,8.63,11.95,0,11.14,8.917,K5,1.39,24.205185,-13.148871,3.9788,3.50E-07,1.13E-06,1.60E-06,5.78555822,0.143449731,4.18E-08,5.79E-08,,,Peg,1,108749,,0.023615655,,11.233,10.873,,,,,,,,,,,
219,8417,8433,11007,523,GJ 3115,,,1.81155,32.69021,27.8552,-166.73,297.35,-26.5,5.78,3.555,F8V,0.572,20.855444,10.705904,15.044369,-2.93E-05,-4.04E-05,1.92E-05,0.474262788,0.570551793,-8.08E-07,1.44E-06,,,Tri,1,8417,,3.296097122,,,,1.04749,0.124505,5980.51,1.7862,0.163604,,,,,,
1163,52370,52521,93083,,GJ 1137,,,10.739146,-33.577022,27.8552,-92.84,-151.12,41.7,8.3,6.075,K2IV,0.945,-21.954758,7.522298,-15.405733,-1.89E-05,1.97E-05,-4.06E-05,2.811501857,-0.586029586,-4.50E-07,-7.33E-07,,,Ant,1,52370,,0.323593657,,,,0.7,,4995,,,,,,,,
491,19811,19861,26581,,Gl 165.1,,,4.258975,58.52227,27.8629,186.02,-218.92,21.9,8.71,6.485,K3,1.012,6.404172,13.063904,23.762852,-6.31E-06,4.42E-05,3.66E-06,1.114996997,1.021406294,9.02E-07,-1.06E-06,,,Ca,1,19811,,0.221819642,,,,,,,,,,,,,,
1420,63411,63613,112985,4923,,Del Mus,,13.037759,-71.548855,27.8707,263.58,-23.28,37,3.61,1.384,K2III,1.19,-8.497455,-2.367379,-26.438289,8.90E-07,-3.67E-05,-3.69E-05,3.413277236,-1.248763098,1.28E-06,-1.13E-07,Del,,Mus,1,63411,,24.34445184,,,,,,,,,,,,,,
2199,97339,97650,187532,7553,,51    Aql,,19.846329,-10.763512,27.8707,-32.35,31.84,6,5.38,3.154,F5V,0.402,12.72542,-24.243563,-5.205022,-6.90E-07,-8.08E-06,3.08E-06,5.195756755,-0.187858716,-1.57E-07,1.54E-07,,51,Aql,1,97339,,4.768699981,,,,2.12791,0.400719,6844.68,2.17918,0.211747,,,,,,
2379,105622,105963,,,GJ 4196,,,21.459164,34.024616,27.8707,-277.29,-182.43,0,11.06,8.834,M1.5V,1.785,18.174383,-14.257032,15.595023,-1.23E-05,-3.80E-05,-2.04E-05,5.617995988,0.593841583,-1.34E-06,-8.84E-07,,,Cyg,1,105622,,0.025491771,,11.134,10.964,0.614,0.012,3719,0.591,0.018,,,,,,
298,11731,11759,15767,,,,,2.528465,-15.273457,27.8862,-75.71,-120.03,0,8.67,6.443,K2.5V,0.935,21.219567,16.535026,-7.345955,2.92E-06,-1.07E-05,-1.57E-05,0.661950517,-0.266572119,-3.67E-07,-5.82E-07,,,Cet,1,11731,,0.230568514,,,,,,,,,,,,,,
1303,58138,58314,103847,,,,,11.958041,19.983901,27.894,-385.04,53.44,0,8.07,5.842,K0,0.83,-26.212883,0.287983,9.532944,3.04E-06,5.20E-05,6.79E-06,3.130607817,0.348784866,-1.87E-06,2.59E-07,,,Leo,1,58138,,0.401051366,GR,8.101,8.041,0.898666,0.1108,5209,0.870981,0.0761826,,,,,,
1598,71304,71530,128020,5443,Gl 558.1,,,14.629609,-67.932012,27.894,-348.26,-281.37,-30,6.03,3.802,F8.5V,0.506,-8.093175,-6.657924,-25.8502,6.21E-06,6.61E-05,1.41E-05,3.83002275,-1.185637273,-1.69E-06,-1.36E-06,,,Cir,1,71304,,2.625427319,,,,1.15028,0.161687,6317,1.29876,0.128167,,,,,,
3,171,171,224930,9088,Gl 914A,85    Peg,,0.036139,27.082256,12.1699,778.59,-918.72,-37.6,5.8,5.374,G5V,0.69,10.834733,0.102555,5.540428,-9.99E-06,4.58E-05,-6.58E-05,0.009461082,0.472674536,3.77E-06,-4.45E-06,,85,Peg,1,171,Gl 914,0.617163168,,,,0.767624284,0.0528405,5365.25,0.86547,0.0327733,,,,,,
139,5249,5260,,,GJ 3074,,,1.120441,-32.429699,27.9096,-14.09,-165.43,0,10.66,8.431,K7V,1.396,22.550884,6.811355,-14.966924,-1.09E-05,-5.30E-06,-1.89E-05,0.293330897,-0.56600503,-6.83E-08,-8.02E-07,,,Scl,1,5249,,0.036948771,,,,,,,,,,,,,,
3756,117996,,,,Wo 9015B,,,0.545644,-63.03121,20.9205,83.62,-33.28,0,6,4.397,A,,9.390884,1.350914,-18.645473,-4.18E-06,7.97E-06,-1.53E-06,0.142849146,-1.100102144,4.05E-07,-1.61E-07,GJ 9015B,,Tuc,2,2572,Wo 9015,1.517749156,,,,,,,,,,,,,,
714,30403,30476,45289,,,,,6.406768,-42.847518,27.9252,-77.38,777.64,52.1,6.67,4.44,G2V,0.673,-2.176185,20.358171,-18.990838,-1.35E-06,0.00011114,4.09E-05,1.67728805,-0.747830259,-3.75E-07,3.77E-06,,,Col,1,30403,,1.45881426,,,,0.98981,0.124578,5711.46,1.34448,0.115858,,,,,,
27,1004,1006,,,,,,0.209306,21.713437,27.9408,189.12,-289.73,0,11.67,9.439,K6V,1.48,25.919321,1.421723,10.337108,1.31E-05,2.64E-05,-3.65E-05,0.054796309,0.378970974,9.17E-07,-1.40E-06,,,Peg,1,1004,,0.014601585,,11.766,11.566,,,,,,,,,,,
636,26588,26653,37216,,,,,5.664542,52.897488,27.9486,-12.7,-141.66,0,7.85,5.618,G5V,0.764,1.478776,16.794819,22.290615,3.06E-06,1.51E-05,-1.16E-05,1.482973628,0.923235337,-6.16E-08,-6.87E-07,,,Aur,1,26588,,0.492946741,,,,1.32767,0.271356,5379.13,1.31303,0.115307,,,,,,
2584,113735,114096,218261,8792,,,,23.108854,19.910853,27.9486,287.21,4.75,-5,6.44,4.208,F6V,0.544,25.565988,-6.075187,9.518094,4.11E-06,3.90E-05,-1.14E-06,6.049883849,0.347509939,1.39E-06,2.30E-08,,,Peg,1,113735,,1.806342083,,,,1.37091,0.297197,6158.13,1.4246,0.120949,,,,,,
1108,49748,49889,,,GJ 3591,,,10.186406,-82.866022,27.9564,-450.52,329.28,0,11.07,8.838,M1V,1.42,-3.087645,1.587627,-27.739975,-1.15E-05,7.46E-05,5.54E-06,2.666794866,-1.446284917,-2.18E-06,1.60E-06,,,Cha,1,49748,,0.025398028,,11.144,10.974,,,,,,,,,,,
1569,69947,70170,125595,,Gl 545.1,,,14.356469,-40.393947,27.9564,-561.67,-67.36,3.1,9.03,6.798,K4V,1.107,-17.367028,-12.317763,-18.116868,-4.12E-05,6.41E-05,-9.01E-06,3.758514792,-0.705007378,-2.72E-06,-3.27E-07,,,Cen,1,69947,,0.16626468,,,,,,,,,,,,,,
1339,59937,60121,,,,,,12.330036,52.779164,27.9642,-169.55,-122.93,0,11.12,8.887,M0.0V,1.562,-16.852135,-1.459632,22.268172,-1.52E-05,2.18E-05,-1.01E-05,3.227995771,0.921170191,-8.22E-07,-5.96E-07,,,UMa,1,59937,,0.024277278,,11.21,11.05,,,,,,,,,,,
