uniqueID,hygIndex,hipIndex,hdIndex,glieseIndex,properName,bayerDesignation,flamsteedDesignation,starConstellation,cartesianX,cartesianY,cartesianZ,cartesianVelocityX,cartesianVelocityY,cartesianVelocityZ,distanceFromSol,starColor_r,starColor_g,starColor_b,harvardLetter,yerkesClassification,numericValue,starClassification,stellarOrbitalPeriod,escapeVelocity,numberOfCSVPlanets,numberOfPlanets,starNumber,stellarMass,stellarAge,stellarLuminosity,stellarTemperature,stellarRadius,equatorialRotationVelocity,energyRadiated,innerLimitRadius,outerLimitRadius,snowLineRadius,averageOrbitalRadius,orbitalEccentricity,minSeparationToCompanion,maxSeparationToCompanion,innerForbiddenZone,outerForbiddenZone,gasGiantArrangement,numberOfJumpPoints,starSystemID
0973100000,43464.0,43587.0,75732.0,Gl 324A,,Rho-1 Cancri,55 Cancri,Cnc,-7.4293,7.92547,5.8567300000000015,-1.1e-07,4.26e-05,8.6e-07,12.3411,255,214,161,K,IV,0.0,K0.000000IV,0.0,7974060.0,5,0,0,4.02501,3.6,0.548025,7054.92,24.1412,0,140469000.0,0.402501,161.0,3.59039,0.0,0.0,2.0,6.0,0.666667,18.0,Conventional Gas Giant,5.0,0973000000
0973200000,118569.0,0.0,0.0,Gl 324B,,,,,-7.548210000000001,8.046660000000001,5.94488,8.9e-07,4.120000000000001e-05,-3.3e-07,12.5313,255,204,111,M,V,4.5,M4.500000V,3.8501300000000014,13705700.0,0,0,1,0.292468,3.6,0.000758578,4194.65,0.593777,0,17554800.0,0.029246800000000007,11.6987,0.13358,4.0,0.5,2.0,6.0,0.666667,18.0,No Gas Giant,5.0,0973000000
0974100000,43527.0,43650.0,0.0,,,,,,-12.5244,13.2572,-20.5456,1.17e-06,1.88e-06,5e-07,27.4725,255,198,108,M,V,0.0,M0.000000V,0.0,8334990.0,0,7,0,0.204162,9.7,0.00804637,4192.1,1.12077,0,17512000.0,0.0204162,8.16649,0.435053,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,1.0,0974000000
0975100000,43544.0,43667.0,0.0,GJ 1115,,,,Lyn,-14.3278,15.1264,14.7095,-2.22e-05,5.870000000000001e-05,-2.72e-06,25.5037,255,205,152,K,V,3.0,K3.000000V,0.0,19260900.0,0,11,0,1.03036,0.5,0.110969,5776.65,1.05922,0,63141700.0,0.103036,41.2144,1.61563,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,2.0,0975000000
0976100000,43602.0,43726.0,76151.0,Gl 327,,,,Hya,-11.93,12.5388,-1.64654,2.74e-06,4.760000000000001e-05,-5.3e-07,17.3853,255,244,235,G,V,2.0,G2.000000V,0.0,18403200.0,0,0,0,1.79652,6.4,1.0384799999999998,10533.0,2.023,0,697936000.0,0.179652,71.8606,4.94244,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,7.0,0976000000
0977100000,43647.0,43771.0,76378.0,Gl 329,,,,Pyx,-19.6094,20.4924,-12.8627,-9.83e-06,8.48e-05,-6.68e-06,31.1429,255,199,142,K,V,2.0,K2.000000V,0.0,11427400.0,0,9,0,0.69,8.1,0.290269,3900.0,2.01513,0,13118100.0,0.069,27.6,2.61301,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,0977000000
0978100000,43666.0,43790.0,0.0,Gl 328,,,,Hya,-13.6908,14.2857,0.5342100000000001,-2.86e-06,-3.38e-06,-0.00010026,19.7941,255,198,108,M,V,0.0,M0.000000V,0.0,19098500.0,1,10,0,1.23735,9.1,0.0344509,6439.13,1.29374,0,97481100.0,0.123735,49.494,0.900206,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,6.0,0978000000
0979100000,43673.0,43797.0,76653.0,GJ 3519,,,,Vel,-9.59732,10.0083,-19.778,4.82e-06,-9.12e-06,-4.46e-06,24.1546,230,233,255,F,V,6.0,F6.000000V,0.0,20055100.0,0,11,0,0.933188,1.6,2.66686,5332.0,0.8848530000000001,0,45832400.0,0.0933188,37.3275,7.9203,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,5.0,0979000000
0980100000,43727.0,43852.0,76218.0,,,,,Lyn,-14.5825,15.1101,15.3669,1.5e-06,2.71e-06,-1.24e-06,26.0213,255,241,229,G,V,5.0,G5.000000V,0.0,20411000.0,0,9,0,0.603,8.2,0.4952220000000001,3553.0,0.552,0,9036340.0,0.0603,24.12,3.41304,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,4.0,0980000000
0981100000,43822.0,43948.0,0.0,Gl 330,,,,Cnc,-11.6288,11.9292,3.43391,6.84e-06,-2.86e-06,-2.82e-05,17.0097,255,198,109,M,V,1.0,M1.000000V,0.0,9741500.0,0,8,0,0.205412,0.4,0.0144944,4434.71,0.8255170000000001,0,21931800.0,0.0205412,8.21649,0.583904,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,8.0,0981000000
0982100000,43843.0,43969.0,0.0,,,,,Pyx,-18.6172,19.0717,-9.48217,1.7800000000000002e-05,-2.7000000000000004e-06,-4.03e-05,28.2885,255,238,221,K,V,9.0,K9.000000V,0.0,17667700.0,0,10,0,1.65071,8.0,0.016718599999999997,9904.54,2.0168,0,545695000.0,0.165071,66.0282,0.627107,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,1.0,0982000000
0983100000,43945.0,44072.0,0.0,Gl 330.1,,,,Cnc,-13.7546,13.9193,7.33465,-1.76e-05,-7.7e-05,-3.48e-05,20.8986,255,198,108,M,V,0.0,M0.000000V,0.0,16033200.0,0,12,0,1.05037,4.2,0.0780549,5835.28,1.5583,0,65744400.0,0.105037,42.0148,1.35501,0.0,0.0,0.0,0.0,0.0,0.0,Eccentric Gas Giant,8.0,0983000000
0984100000,43948.0,44075.0,76932.0,GJ 3523,,,,Hya,-14.2097,14.3678,-5.84513,-0.00010542,7.120000000000001e-05,-1.34e-05,21.0349,255,244,235,G,V,2.0,G2.000000V,0.0,18048000.0,0,11,0,1.74005,13.1,1.84502,10255.3,2.0373,0,627209000.0,0.174005,69.6022,6.58782,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,1.0,0984000000
0985100000,43983.0,44109.0,0.0,,,,,Hya,-21.8016,21.9856,1.00803,5.43e-06,5.88e-06,-1.0800000000000003e-05,30.9789,255,222,195,K,V,6.0,K6.000000V,0.0,20698100.0,0,13,0,1.90471,1.45,0.0547016,7907.0,1.69558,0,221645000.0,0.190471,76.1884,1.13434,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,0985000000
0986100000,44000.0,44127.0,76644.0,Gl 331A,,Iota Vulpeculae,9 Vulpeculae,UMa,-6.83588,6.8833199999999986,10.7899,9.75e-06,3.4200000000000005e-05,-3.28e-06,14.5096,191,207,255,A,V,6.0,A6.000000V,0.0,20811100.0,0,1,0,5.0342,0.25,10.3562,6718.0,4.43291,0,115497000.0,0.50342,201.368,15.6078,0.0,0.0,0.0,0.0,3.0,81.0,No Gas Giant,8.0,0986000000
0986200000,118580.0,0.0,0.0,Gl 331B,,,,UMa,-6.89642,6.94342,10.8854,6.46e-06,3.81e-05,4.2e-07,14.637,255,198,109,M,V,1.0,M1.000000V,4.1731,9119000.0,0,0,1,0.19843,0.25,0.00892894,4220.03,0.910046,0,17983500.0,0.019843,7.9372,0.458291,4.5,0.5,9.0,27.0,3.0,81.0,No Gas Giant,8.0,0986000000
0986300000,118581.0,0.0,0.0,Gl 331C,,,,UMa,-6.89606,6.94305,10.8849,1.3699999999999998e-05,3.08e-05,-1.1e-05,14.637,255,198,109,M,V,1.0,M1.000000V,0.0135727,9261310.0,0,7,2,0.195695,0.25,0.00742677,4443.34,0.870135,0,22102900.0,0.0195695,7.82782,0.417967,0.1,0.8,20.0,180.0,6.66667,540.0,Conventional Gas Giant,7.0,0986000000
0987100000,44016.0,44143.0,77370.0,Gl 333.1,,,,Car,-9.57345,9.62345,-22.6664,-1.02e-05,4.2e-05,8.54e-06,26.4201,248,247,255,F,V,4.0,F4.000000V,0.0,17663900.0,0,10,0,1.43619,3.1,5.19996,6735.0,1.75545,0,116671000.0,0.143619,57.4476,11.0597,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,0987000000
0988100000,44120.0,44248.0,76943.0,Gl 332A,,,,Lyn,-8.49668,8.44939,10.7074,4.06e-06,4.95e-05,5.73e-06,16.0694,244,241,255,F,V,3.0,F3.000000V,0.0,19229900.0,0,5,0,2.69071,5.3,5.8613800000000005,13232.3,2.775,0,1738420000.0,0.269071,107.628,11.742,0.0,0.0,1.75,5.25,0.583333,15.75,No Gas Giant,5.0,0988000000
0988200000,118586.0,0.0,0.0,Gl 332B,,,,Lyn,-8.68796,8.6392,10.9484,1.5e-05,3.3799999999999995e-05,-1.4800000000000002e-05,16.4312,255,241,229,G,V,5.0,G5.000000V,3.0779,17910000.0,0,4,1,1.83508,5.3,0.792866,11416.4,2.1818,0,963227000.0,0.183508,73.4032,4.31859,3.5,0.5,1.75,5.25,0.583333,15.75,No Gas Giant,5.0,0988000000
0989100000,44131.0,44259.0,77065.0,,,,,Cnc,-20.9512,20.8071,11.6038,-5.03e-05,-8.55e-06,-4.49e-05,31.7259,255,199,142,K,V,2.0,K2.000000V,0.0,15779700.0,0,12,0,1.24481,8.4,0.26965,7568.91,1.90657,0,186100000.0,0.124481,49.7923,2.5185,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,0.0,0989000000
0990100000,44135.0,44263.0,0.0,Gl 333.2A,,,,,-14.8002,14.6923,1.91316,4.320000000000001e-05,-7.41e-06,-2.45e-05,20.9424,255,195,112,M,V,3.0,M3.000000V,0.0,14281800.0,0,0,0,0.38099,2.8,0.00430527,5037.67,0.712358,0,36520000.0,0.038099,15.2396,0.31823,0.0,0.0,16.0,64.0,5.33333,192.0,Eccentric Gas Giant,7.0,0990000000
0990200000,118589.0,0.0,0.0,Gl 333.2B,,,,,-17.3331,17.2065,2.24076,4.45e-05,-5.68e-06,-2.63e-05,24.5278,255,195,112,M,V,3.0,M3.000000V,0.101327,14093300.0,0,0,1,0.398192,2.8,0.00443813,4978.95,0.76457,0,34846700.0,0.039819199999999985,15.9277,0.323104,0.2,0.6,16.0,64.0,5.33333,192.0,No Gas Giant,6.0,0990000000
0991100000,44167.0,44295.0,77175.0,GJ 1120A,,,,Cnc,-10.9582,10.8354,4.20598,1.07e-05,3.18e-06,-2.7e-05,15.9744,255,216,181,K,V,5.0,K5.000000V,0.0,19453600.0,0,8,0,0.952605,10.5,0.07564839999999999,5347.31,0.959979,0,46361000.0,0.0952605,38.1042,1.33396,0.0,0.0,0.5,0.5,0.166667,1.5,No Gas Giant,6.0,0991000000
0991200000,118591.0,0.0,0.0,GJ 1120B,,,,Cnc,-12.4721,12.3324,4.78661,9.67e-06,3.97e-06,-3.44e-05,18.1818,255,216,181,K,V,5.0,K5.000000V,57.9732,16504700.0,0,0,1,1.42772,10.5,0.0460469,8700.34,1.99883,0,324905000.0,0.142772,57.1087,1.04074,20.0,0.0,0.5,0.5,0.166667,1.5,Conventional Gas Giant,8.0,0991000000
0992100000,44213.0,44341.0,77278.0,,,,,Hya,-22.023000000000003,21.6811,3.51988,-1.53e-05,-1.3e-05,-1.56e-05,31.1042,255,241,229,G,V,5.0,G5.000000V,0.0,18124000.0,0,12,0,1.81886,3.6,0.51713,10993.0,2.11174,0,828103000.0,0.181886,72.7544,3.4877199999999995,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,0992000000
0993100000,44248.0,44376.0,0.0,GJ 3528,,,,Cnc,-13.7849,13.5073,2.87347,-4.28e-05,-3.97e-05,-1.89e-05,19.5122,255,195,112,M,V,3.0,M3.000000V,0.0,18506400.0,0,0,0,1.00684,1.65,0.00668036,5829.83,1.12116,0,65499100.0,0.100684,40.2736,0.396407,0.0,0.0,0.0,0.0,0.0,0.0,Eccentric Gas Giant,8.0,0993000000
0994100000,44330.0,44458.0,77407.0,,,,,Lyn,-17.3003,16.787,18.7262,-2.11e-06,1.98e-05,-1.97e-05,30.525,255,239,221,G,V,0.0,G0.000000V,0.0,17233000.0,0,11,0,1.5589,11.2,1.23937,10344.3,2.00192,0,649246000.0,0.15589,62.3562,5.39935,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,0.0,0994000000
0995100000,44398.0,44526.0,77825.0,,,,,Hya,-19.6031,18.8736,-7.75885,1.11e-05,9.93e-06,-3.95e-06,28.2965,255,199,142,K,V,2.0,K2.000000V,0.0,19855700.0,0,0,0,0.643,0.85,0.216571,3875.0,0.622,0,12784900.0,0.0643,25.72,2.25705,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,1.0,0995000000
0996100000,44594.0,44722.0,0.0,Gl 334,,,,Hya,-10.4685,9.86881,-2.22897,-1.4e-05,4.31e-05,8.85e-06,14.5582,255,227,196,K,V,7.0,K7.000000V,0.0,13721600.0,0,5,0,1.02929,13.0,0.0292685,5641.14,2.08487,0,57422100.0,0.102929,41.1716,0.8297399999999999,0.0,0.0,0.9,2.1,0.3,6.3,No Gas Giant,5.0,0996000000
0996200000,118600.0,0.0,0.0,Wo 9287B,,,,,-19.4076,18.002,-12.819,3.2500000000000004e-05,3.4e-05,-1.4e-06,29.4118,255,198,108,M,V,0.0,M0.000000V,0.0525778,8043220.0,0,0,1,0.191578,13.0,0.00475554,4113.71,1.12937,0,16238400.0,0.0191578,7.66311,0.334458,0.15,0.4,0.9,2.1,0.3,6.3,Epistellar Gas Giant,1.0,0996000000
0997100000,44764.0,44892.0,78418.0,Wo 9286,,,75 Cancri,Cnc,-20.3372,18.8343,13.8982,-1.11e-05,3.88e-05,-4.5e-05,31.0078,255,245,238,G,IV,5.0,G5.000000IV,0.0,19479300.0,0,0,0,1.09411,4.9,3.4898,5984.0,1.09968,0,72707300.0,0.109411,43.7644,9.06028,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,1.0,0997000000
0998100000,44769.0,44897.0,78366.0,Gl 334.2,,,,Lyn,-11.6919,10.822,10.6984,-9.02e-06,3.26e-05,6.37e-06,19.1902,255,229,200,G,IV,0.0,G0.000000IV,0.0,12981300.0,0,14,0,3.2896300000000003,7.2,1.3366,9622.39,7.44495,0,486120000.0,0.328963,131.585,5.60714,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,8.0,0998000000
0999100000,44771.0,44899.0,0.0,,,,,Pyx,-13.5849,12.5723,-12.8851,-6.57e-06,-2.98e-05,-2.22e-05,22.553,255,227,196,K,V,7.0,K7.000000V,0.0,16900200.0,0,12,0,1.4680799999999998,5.2,0.0332966,9045.03,1.96027,0,379536000.0,0.146808,58.7232,0.8849969999999999,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,1.0,0999000000
1000100000,44773.0,44901.0,78209.0,GJ 3534,,,15 Vulpeculae,UMa,-13.1365,12.157,22.5862,1.05e-05,1.65e-05,-2.9e-06,28.8184,199,212,255,A,V,3.0,A3.000000V,0.0,20032800.0,0,12,0,0.901409,6.1,11.8905,5312.5,0.8566229999999999,0,45165600.0,0.0901409,36.0564,16.7241,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,3.0,1000000000
1001100000,44779.0,44907.0,78233.0,,,,,UMa,-14.6167,13.5233,24.4027,-2.3e-05,6.02e-05,-1.92e-05,31.4961,255,209,174,K,V,1.0,K1.000000V,0.0,15061400.0,0,11,0,1.15984,9.1,0.479071,7430.99,1.94993,0,172902000.0,0.115984,46.3936,3.35693,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,1001000000
1002100000,44792.0,44920.0,0.0,,,,,Cnc,-19.9296,18.414,14.0843,2.1e-05,2.7399999999999995e-05,-6.19e-06,30.5717,255,216,181,K,V,5.0,K5.000000V,0.0,16081600.0,0,0,0,1.38153,2.6,0.06409139999999999,8992.92,2.03728,0,370864000.0,0.138153,55.261,1.22784,0.0,0.0,0.0,0.0,0.0,0.0,Eccentric Gas Giant,1.0,1002000000
1003100000,44827.0,44955.0,0.0,Gl 336,,,,Cnc,-12.6356,11.6281,11.0747,-8.7e-06,5.3e-05,-4.68e-05,20.4332,255,227,196,K,V,7.0,K7.000000V,0.0,16363700.0,0,0,0,1.46785,11.0,0.0377398,8917.1,2.0906,0,358514000.0,0.146785,58.7139,0.942197,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,6.0,1003000000
1004100000,44837.0,44965.0,0.0,,,,,Vel,-16.6448,15.3044,-20.4368,-3.38e-06,2.87e-05,2.42e-05,30.4785,255,222,195,K,V,6.5,K6.500000V,0.0,16454500.0,0,12,0,1.3612799999999998,4.9,0.018030200000000003,6331.0,1.91747,0,91096400.0,0.136128,54.4512,0.651241,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,1.0,1004000000
1005100000,44910.0,45038.0,78154.0,Gl 335A,,Sigma-2 Vulpeculae,13 Vulpeculae,UMa,-5.84753,5.3398900000000005,18.7776,-6.11e-06,3.86e-06,-6.22e-06,20.3791,236,239,255,F,V,7.0,F7.000000V,0.0,19930100.0,0,2,0,0.602,6.1,4.34911,3852.0,0.578,0,12484100.0,0.0602,24.08,10.1144,0.0,0.0,1.5,3.5,0.5,10.5,No Gas Giant,4.0,1005000000
1005200000,118598.0,0.0,0.0,Gl 335B,,,,UMa,-5.8712300000000015,5.3606300000000005,18.8549,-5.17e-06,6.42e-06,-3.43e-06,20.4625,255,199,142,K,V,2.0,K2.000000V,0.0920466,15545800.0,0,4,1,1.24219,6.1,0.153462,7898.66,1.96025,0,220712000.0,0.124219,49.6874,1.89995,0.25,0.4,1.5,3.5,0.5,10.5,No Gas Giant,5.0,1005000000
1006100000,44987.0,45116.0,0.0,Gl 336.1,,,,UMa,-12.6012,11.3947,17.9762,2.58e-05,3.37e-05,-3.29e-06,24.7341,255,198,109,M,V,1.0,M1.000000V,0.0,17756400.0,0,11,0,0.952341,3.2,0.0224078,5453.0,1.15195,0,50136500.0,0.0952341,38.0936,0.726009,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,1006000000
1007100000,45040.0,45170.0,79096.0,Gl 337A,,Pi-1 Cancri,81 Cancri,Cnc,-14.634,13.1428,5.26896,2.35e-06,6.75e-05,3.67e-05,20.3625,255,248,252,G,V,9.0,G9.000000V,0.0,16789500.0,0,1,0,1.2201799999999998,1.85,0.915377,5910.2,1.6508200000000002,0,69186400.0,0.122018,48.807,4.64025,0.0,0.0,4.0,12.0,1.33333,36.0,No Gas Giant,7.0,1007000000
1007200000,118606.0,0.0,0.0,Gl 337B,,,,Cnc,-14.7181,13.2172,5.29927,3.97e-05,3.52e-05,2.25e-05,20.4792,255,248,252,G,V,9.0,G9.000000V,0.0488483,17976000.0,0,0,1,2.1325,1.85,0.439339,11979.1,2.51684,0,1167650000.0,0.21325,85.3,3.21471,0.2,0.5,4.0,12.0,1.33333,36.0,Epistellar Gas Giant,5.0,1007000000
1008100000,45201.0,45333.0,79028.0,Gl 337.1,,,16 Vulpeculae,UMa,-7.020010000000001,6.19211,17.1854,3.91e-06,-2.35e-06,-1.46e-05,19.5695,255,239,221,G,V,0.0,G0.000000V,0.0,19928100.0,0,10,0,0.605,5.6,2.82618,4126.0,0.581,0,16433400.0,0.0605,24.2,8.15346,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,4.0,1008000000
1009100000,45211.0,45343.0,79210.0,Gl 338A,,,,UMa,-2.64224,2.32986,4.62201,1.27e-05,4.64e-05,1.53e-06,5.8113,255,227,196,K,V,7.0,K7.000000V,0.0,19908300.0,0,8,0,0.609,4.0,0.0258464,3896.0,0.586,0,13064300.0,0.0609,24.36,0.779725,0.0,0.0,0.3,0.3,0.1,0.9,No Gas Giant,4.0,1009000000
1009200000,45214.0,120005.0,79211.0,Gl 338B,,,,UMa,-2.90654,2.5622,5.08369,1.28e-05,5.28e-05,-3.7e-07,6.3918,255,198,108,M,V,0.0,M0.000000V,0.182199,8444060.0,1,4,1,0.20434,4.0,0.0295938,3849.21,1.09295,0,12448000.0,0.020434,8.173580000000001,0.8343370000000001,0.3,0.0,0.3,0.3,0.1,0.9,No Gas Giant,5.0,1009000000
1010100000,45252.0,45383.0,79555.0,Gl 339A,,,,Hya,-13.457,11.8124,1.39128,-6.2e-06,1.7899999999999998e-05,1.63e-06,17.9598,255,210,161,K,V,4.0,K4.000000V,0.0,19696200.0,0,10,0,0.7090000000000001,0.9,0.192664,3948.0,0.6970000000000001,0,13775900.0,0.0709,28.36,2.12883,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,8.0,1010000000
1011100000,45462.0,45593.0,0.0,Gl 338.1A,,,,Ca,-4.30796,3.69537,25.0725,8.72e-05,0.00010045,-4.01e-06,25.7069,255,216,181,K,V,5.0,K5.000000V,0.0,16992600.0,0,8,0,0.767141,0.95,0.0515229,4825.0,1.01323,0,30732700.0,0.07671410000000001,30.6856,1.10088,0.0,0.0,0.35,0.35,0.116667,1.05,No Gas Giant,2.0,1011000000
1011200000,118607.0,0.0,0.0,Gl 338.1B,,,,Ca,-4.56215,3.91039,26.5468,8.909999999999997e-05,0.00010606,-2.7e-07,27.2183,255,238,221,K,V,9.0,K9.000000V,4.21309,17529800.0,0,9,1,1.64833,0.95,0.0256803,9620.91,2.04571,0,485821000.0,0.16483299999999998,65.9333,0.777216,3.5,0.0,0.35,0.35,0.116667,1.05,No Gas Giant,1.0,1011000000
1012100000,45486.0,45617.0,79969.0,Gl 340A,,,,Cnc,-11.5262,9.85378,8.25418,-5.11e-06,-1.12e-06,-4.67e-05,17.2652,255,205,152,K,V,3.0,K3.000000V,0.0,14873800.0,0,0,0,1.14366,8.9,0.342295,8309.73,1.97152,0,270371000.0,0.114366,45.7465,2.83754,0.0,0.0,50.0,950.0,16.6667,2850.0,No Gas Giant,4.0,1012000000
1012200000,118611.0,0.0,0.0,Gl 340B,,,,Cnc,-11.7023,10.0035,8.38055,-1.86e-05,9.95e-06,-3.79e-05,17.5285,255,205,152,K,V,3.0,K3.000000V,58.4826,15073800.0,0,9,1,1.19537,8.9,0.154028,7973.61,2.00636,0,229208000.0,0.119537,47.8149,1.90345,20.0,0.9,50.0,950.0,16.6667,2850.0,Eccentric Gas Giant,6.0,1012000000
1013100000,45506.0,45637.0,80545.0,GJ 3551,,,,Car,-9.40827,8.02492,-19.613,-3.78e-05,4.5e-05,7.53e-06,23.1857,255,222,195,K,V,6.5,K6.500000V,0.0,18802600.0,0,8,0,0.856461,3.3,0.07284500000000001,5072.0,0.923891,0,37525700.0,0.0856461,34.2584,1.30901,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,1013000000
1014100000,45606.0,45737.0,80367.0,Gl 340.2,,,,Hya,-21.5164,18.1391,0.440649,-2.53e-05,4.58e-05,-1.63e-05,28.1452,255,202,157,K,V,0.0,K0.000000V,0.0,19951400.0,0,12,0,1.24964,2.4,0.37914,6464.0,1.19726,0,98995900.0,0.124964,49.9856,2.98636,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,1.0,1014000000
1015100000,45704.0,45836.0,80290.0,,,,,UMa,-13.1923,10.9983,21.4125,1.85e-05,-9.39e-06,5.72e-06,27.4499,244,241,255,F,V,3.0,F3.000000V,0.0,18555600.0,0,13,0,2.54141,7.0,2.29721,13336.0,2.8149900000000003,0,1793570000.0,0.254141,101.656,7.350919999999999,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,4.0,1015000000
1016100000,45707.0,45839.0,80632.0,Gl 340.3,,,,Hya,-17.8564,14.8855,-2.34249,-1.06e-06,5.47e-05,-1.67e-05,23.3645,255,210,161,K,V,4.0,K4.000000V,0.0,20520700.0,0,11,0,0.958898,5.5,0.108943,5495.0,0.868441,0,51699000.0,0.0958898,38.3559,1.60082,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,1016000000
1017100000,45727.0,45859.0,80355.0,,,,,UMa,-13.6109,11.315,22.0979,1.49e-05,-5.74e-06,1.21e-05,28.3126,255,241,229,G,V,5.0,G5.000000V,0.0,20538300.0,0,10,0,0.584,8.5,0.519996,3766.0,0.528,0,11406000.0,0.0584,23.36,3.49737,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,1017000000
1018100000,45776.0,45908.0,304636.0,Gl 341,,,,Car,-3.99681,3.30567,-9.08662,6.78e-06,4.96e-05,-2.7600000000000014e-05,10.4624,255,198,108,M,V,0.0,M0.000000V,0.0,8527940.0,0,7,0,0.208404,2.0,0.0152475,4162.36,1.09287,0,17020400.0,0.0208404,8.33617,0.5988829999999999,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,1018000000
1019100000,45831.0,45963.0,80715.0,GJ 1124,,,,Lyn,-14.7198,12.0875,16.0963,3.05e-05,2.84e-05,-6.15e-05,24.9377,255,199,142,K,V,2.5,K2.500000V,0.0,16033600.0,0,0,0,0.939481,4.9,0.454569,5904.29,1.39373,0,68910100.0,0.0939481,37.5792,3.26995,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,2.0,1019000000
1020100000,45955.0,46087.0,0.0,GJ 3555,,,,Hya,-21.103,17.1078,0.065512,1.7199999999999998e-05,2.13e-05,-2.97e-05,27.1665,255,198,109,M,V,1.0,M1.000000V,0.0,9443660.0,0,8,0,0.201127,3.6,0.0147231,4457.52,0.860083,0,22386500.0,0.0201127,8.045069999999999,0.588494,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,1.0,1020000000
1021100000,46067.0,46199.0,81105.0,,,,,UMa,-13.9108,11.1467,18.5226,1.94e-05,2.13e-05,1.71e-06,25.7069,255,210,161,K,V,4.0,K4.000000V,0.0,16709200.0,0,12,0,1.45108,4.0,0.133045,8512.67,1.98212,0,297766000.0,0.145108,58.0433,1.76906,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,3.0,1021000000
1022100000,46211.0,46343.0,80768.0,Gl 342,,,,Dra,-3.91994,3.09341,19.9304,1.53e-05,3.2e-05,-8.17e-06,20.5465,255,227,196,K,V,7.0,K7.000000V,0.0,16248700.0,0,12,0,1.34207,4.9,0.0906985,8853.96,1.93859,0,348467000.0,0.134207,53.6827,1.46064,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,1022000000
1023100000,46253.0,46385.0,0.0,GJ 3556,,,,UMa,-15.9148,12.4889,24.6753,7.53e-06,3.8e-05,-1.44e-05,31.9081,255,197,111,M,V,2.5,M2.500000V,0.0,11797500.0,0,10,0,0.921858,11.4,0.015995600000000002,5772.15,2.526,0,62945100.0,0.0921858,36.8743,0.613397,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,1.0,1023000000
1024100000,46272.0,46404.0,81809.0,Gl 344A,,,,Hya,-23.8143,18.6427,-3.21672,-2.28e-05,6.15e-05,-1.56e-05,30.4136,255,231,205,G,IV,1.5,G1.500000IV,0.0,13270400.0,0,0,0,2.36064,6.1,5.67545,8175.86,5.11225,0,253365000.0,0.236064,94.4256,11.5542,0.0,0.0,0.27,0.33,0.09,0.99,Epistellar Gas Giant,1.0,1024000000
1024200000,118625.0,0.0,0.0,Gl 344B,,,,Hya,-24.4631,19.1511,-3.30378,-2.08e-05,6e-05,-1.76e-05,31.2402,255,244,235,G,V,2.0,G2.000000V,0.0814284,17832500.0,0,10,1,1.7114,6.1,1.94805,10245.2,2.05247,0,624744000.0,0.17114,68.4559,6.76927,0.3,0.1,0.27,0.33,0.09,0.99,No Gas Giant,1.0,1024000000
