,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,uniqueID,numberOfStars,systemAge,gardenWorldPresent,cartesianX,cartesianY,cartesianZ,cartesianVelocityX,cartesianVelocityY,cartesianVelocityZ
1031,1031,1031,1031,1031000000,1,10.9,0,-23.1575,17.6759,5.452000000000001,1.6800000000000002e-05,2.25e-05,-1.53e-06
1032,1032,1032,1032,1032000000,1,12.0,0,-14.7456,11.2537,3.472,1.12e-05,1.49e-05,-1.07e-06
1033,1033,1033,1033,1033000000,2,7.7,0,-22.6091,17.2389,-24.2538,7.45e-06,3.2500000000000004e-05,2.23e-06
1034,1034,1034,1034,1034000000,1,3.5,0,-7.68687,5.85884,0.054429999999999985,4.86e-05,-3.47e-06,-2.61e-05
1035,1035,1035,1035,1035000000,2,9.8,0,-15.9191,12.0696,-4.79175,-5.05e-05,-5.24e-05,3.69e-06
1036,1036,1036,1036,1036000000,1,5.3,0,-8.60303,6.51064,21.2311,-1.45e-06,-1.4499999999999993e-05,-8.08e-06
1037,1037,1037,1037,1037000000,1,8.6,0,-8.94669,6.74555,8.23678,-2.1600000000000007e-05,3.37e-05,-1.63e-05
1038,1038,1038,1038,1038000000,1,3.8,0,-14.6102,10.9671,-3.61215,4.22e-06,2.49e-05,9.4e-07
1039,1039,1039,1039,1039000000,2,4.9,0,-25.355,18.974,16.1305,-7.24e-06,3.58e-05,-3.2500000000000004e-05
1040,1040,1040,1040,1040000000,2,4.3,0,-13.3913,10.0126,21.1553,2.229e-05,0.000138,-3.122e-05
1041,1041,1041,1041,1041000000,1,10.6,0,-8.8633,6.52976,29.9703,2.29e-05,-4.6e-06,-2.28e-05
1042,1042,1042,1042,1042000000,1,1.45,0,-21.6497,15.8967,-5.7726,3.74e-06,-3.14e-06,-2.27e-05
1043,1043,1043,1043,1043000000,2,4.4,0,-14.7776,10.77,13.1931,2.392e-05,8.13e-05,-1.353e-05
1044,1044,1044,1044,1044000000,1,4.6,0,-5.87453,4.27133,30.3641,-3.75e-05,1.04e-05,-8.71e-06
1045,1045,1045,1045,1045000000,1,6.9,0,-6.7848,4.92821,-3.33045,6.94e-05,-5.78e-05,-1.0800000000000003e-05
1046,1046,1046,1046,1046000000,1,0.0,0,-16.4401,11.8146,8.466239999999999,3.16e-05,-3.17e-06,-3.2e-05
1047,1047,1047,1047,1047000000,1,4.7,0,-25.0072,17.7719,1.43429,2.4e-05,4.33e-05,-0.00011749
1048,1048,1048,1048,1048000000,1,6.8,0,-16.692999999999998,11.7533,12.6359,2.35e-06,2.54e-05,-2.0600000000000006e-05
1049,1049,1049,1049,1049000000,1,5.1,0,-5.8434300000000015,4.10025,-6.22017,-8.46e-05,8.88e-05,-8.31e-05
1050,1050,1050,1050,1050000000,1,0.8,0,-9.01174,6.24161,2.57308,9.86e-06,3.73e-05,-4.86e-06
1051,1051,1051,1051,1051000000,1,0.85,0,-13.8658,9.56526,26.4375,2.86e-06,1.3800000000000007e-05,-3.48e-06
1052,1052,1052,1052,1052000000,1,8.0,0,-11.3186,7.76158,-6.08617,-1.7100000000000002e-05,4.7e-05,2.91e-06
1053,1053,1053,1053,1053000000,1,0.7,0,-12.2815,8.39401,-5.19048,2.48e-05,2.67e-05,-1.5399999999999998e-05
1054,1054,1054,1054,1054000000,1,1.0,0,-3.46441,2.36812,11.5509,8.14e-06,4.28e-05,1.17e-06
1055,1055,1055,1055,1055000000,1,0.0,0,-3.2027,2.18346,10.6726,7.72e-06,3.9299999999999986e-05,8.1e-07
1056,1056,1056,1056,1056000000,1,0.3,0,-11.0826,7.51565,12.3529,-3.510000000000001e-05,2.02e-05,-6.2e-05
1057,1057,1057,1057,1057000000,1,11.1,0,-10.3622,6.9942100000000025,6.36145,1.96e-05,3.45e-05,-6.06e-06
1058,1058,1058,1058,1058000000,1,6.4,0,-5.7160800000000025,3.83753,-7.07397,-6.41e-06,3.12e-05,-6.35e-05
1059,1059,1059,1059,1059000000,1,8.8,0,-15.9347,10.6441,-22.4265,-7.6e-06,8.67e-06,9.51e-06
1060,1060,1060,1060,1060000000,1,8.7,0,-13.4525,8.98352,-18.9303,-6.29e-06,7.41e-06,7.99e-06
1061,1061,1061,1061,1061000000,1,5.0,0,-13.0771,8.682830000000001,-12.7299,1.9e-05,2.23e-06,-1.8e-05
1062,1062,1062,1062,1062000000,1,9.3,0,-3.26816,2.14661,15.7339,-6.17e-05,3.2200000000000003e-05,-4.650000000000001e-05
1063,1063,1063,1063,1063000000,1,0.15,0,-25.5851,16.73,0.841564,4.47e-06,4.74e-06,4.18e-05
1064,1064,1064,1064,1064000000,1,10.0,0,-10.7153,6.919460000000001,13.2181,-1.87e-05,-1.15e-05,-2.05e-06
1065,1065,1065,1065,1065000000,2,6.2,0,-26.6532,17.1803,-41.4983,-8.57e-06,7.900000000000001e-05,3.26e-05
1066,1066,1066,1066,1066000000,1,10.4,0,-10.0414,6.43023,-17.2432,-1.26e-06,-2.35e-05,-8.02e-06
1067,1067,1067,1067,1067000000,1,9.0,0,-6.847060000000001,4.31527,-7.68113,7.62e-06,-3.43e-05,-1.18e-05
1068,1068,1068,1068,1068000000,1,0.0,0,-11.3356,7.1411,-2.92842,-2.28e-05,-7.5e-05,-9.47e-05
1069,1069,1069,1069,1069000000,1,4.0,0,-17.3419,10.8165,1.15051,3.81e-06,4.74e-05,3e-06
1070,1070,1070,1070,1070000000,1,10.8,0,-19.2969,11.9818,1.24215,-8.04e-06,1.26e-05,-3.12e-06
1071,1071,1071,1071,1071000000,1,11.0,0,-13.6216,8.41319,-1.03257,6.18e-06,5.63e-06,-3.5700000000000014e-05
1072,1072,1072,1072,1072000000,2,1.55,0,-31.9466,19.6789,-23.221,2.93e-05,2.072e-05,-2.27e-05
1073,1073,1073,1073,1073000000,1,7.5,0,-14.172,8.72219,20.3683,3.7e-05,5.65e-05,1.51e-06
1074,1074,1074,1074,1074000000,1,12.6,0,-12.946,7.88797,-24.9627,-5.36e-06,6.52e-05,5.81e-05
1075,1075,1075,1075,1075000000,1,1.0,0,-8.61363,5.20645,-5.18626,6.26e-06,2.86e-06,-7.53e-06
1076,1076,1076,1076,1076000000,1,0.55,0,-4.14149,2.48491,9.39307,-2.07e-05,3.06e-05,-1e-07
1077,1077,1077,1077,1077000000,1,4.1,0,-18.2719,10.7969,18.4855,1.2e-05,1.14e-05,-8.68e-06
1078,1078,1078,1078,1078000000,1,11.3,0,-10.2077,5.98277,27.9477,3.71e-06,3.33e-05,-5.77e-06
1079,1079,1079,1079,1079000000,1,6.4,0,-9.19337,5.38445,-11.1978,-2.23e-05,-2.860000000000001e-05,-5.76e-05
1080,1080,1080,1080,1080000000,1,7.5,0,-25.3921,14.7801,-4.74987,6.4e-06,7.23e-06,-1.17e-05
1081,1081,1081,1081,1081000000,1,11.8,0,-24.9613,14.4073,13.1664,5.2e-06,3.86e-05,6.5e-07
1082,1082,1082,1082,1082000000,1,0.0,0,-19.6332,11.2511,14.3103,2.51e-05,0.00013644,-7.28e-05
1083,1083,1083,1083,1083000000,1,11.5,0,-11.0883,6.3367900000000015,7.956739999999999,-3.73e-05,6.579999999999999e-05,3.62e-06
1084,1084,1084,1084,1084000000,1,7.5,0,-12.205,6.96312,-8.240789999999999,-2.54e-05,0.00011434,1.3e-05
1085,1085,1085,1085,1085000000,1,4.8,0,-22.5753,12.8217,-7.1633,1.5399999999999998e-05,2.92e-05,3.63e-06
1086,1086,1086,1086,1086000000,1,11.7,0,-8.78463,4.95178,11.2345,-4.120000000000001e-05,7.670000000000001e-05,-7.950000000000001e-05
1087,1087,1087,1087,1087000000,1,11.1,0,-17.1173,9.63798,19.3572,-1e-05,4.91e-05,1.55e-05
1088,1088,1088,1088,1088000000,1,10.0,0,-21.1412,11.6506,-19.7694,4.6e-06,2.84e-05,1.18e-05
1089,1089,1089,1089,1089000000,1,0.0,0,-20.6117,11.3516,-4.8857300000000015,1.12e-05,1.9e-05,-2.9e-06
1090,1090,1090,1090,1090000000,1,6.2,0,-17.2569,9.48281,-11.874,2.69e-05,1.82e-05,-2.45e-05
1091,1091,1091,1091,1091000000,1,9.1,0,-23.0156,12.5691,13.0679,7.76e-06,2.59e-05,-1.12e-05
1092,1092,1092,1092,1092000000,1,4.6,0,-13.5801,7.31745,13.7512,-1.14e-05,3.71e-05,-3.1e-05
1093,1093,1093,1093,1093000000,1,0.0,0,-19.8421,10.6674,1.1666,1.67e-05,-9.4e-07,-1.17e-05
1094,1094,1094,1094,1094000000,1,1.4,0,-20.3371,10.8785,16.2967,9.72e-06,-1.31e-05,-1.03e-05
1095,1095,1095,1095,1095000000,1,3.3,0,-21.0189,11.1322,5.0414,8.56e-06,2.87e-05,1.84e-06
1096,1096,1096,1096,1096000000,1,11.3,0,-13.31,7.0235699999999985,10.2438,1e-08,6.43e-06,-4.4e-06
1097,1097,1097,1097,1097000000,2,7.7,0,-44.7811,23.4296,-36.5269,3.286e-05,0.00013340000000000002,-1.889e-05
1098,1098,1098,1098,1098000000,1,2.1,0,-23.9976,12.4793,-6.15316,-9.87e-06,2.37e-05,-1.95e-05
1099,1099,1099,1099,1099000000,2,3.1,0,-9.75215,5.02231,41.3472,3.71e-05,-6.99e-05,-3.452e-05
1100,1100,1100,1100,1100000000,1,2.9,0,-3.08765,1.58763,-27.74,-1.15e-05,7.46e-05,5.54e-06
1101,1101,1101,1101,1101000000,1,6.9,0,-2.81841,1.44584,3.7028300000000014,2.1600000000000007e-05,2.51e-05,-2.75e-05
1102,1102,1102,1102,1102000000,1,3.1,0,-10.9794,5.58956,-0.577721,-4.91e-05,-1e-05,-3.78e-05
1103,1103,1103,1103,1103000000,1,7.5,0,-11.2417,5.72241,13.931,-5.06e-06,-2.04e-06,-3.25e-06
1104,1104,1104,1104,1104000000,1,0.6,0,-14.5126,7.38368,-5.4854400000000005,2.1e-05,3.59e-05,-1.75e-06
1105,1105,1105,1105,1105000000,1,7.6,0,-7.00108,3.5559,-0.514073,-3.82e-06,8.49e-06,-9.76e-06
1106,1106,1106,1106,1106000000,1,1.1,0,-17.1198,8.590539999999999,-12.454,-1.7199999999999998e-05,5.45e-05,-1.74e-05
1107,1107,1107,1107,1107000000,1,0.15,0,-12.5788,6.27454,18.3237,-5.1e-05,1.46e-05,-7.2e-05
1108,1108,1108,1108,1108000000,1,11.0,0,-19.2903,9.58422,8.30075,-6.99e-06,2.15e-05,-1.24e-05
1109,1109,1109,1109,1109000000,1,7.6,0,-20.6604,10.2182,-20.8425,7.9e-07,2.49e-05,7.7e-07
1110,1110,1110,1110,1110000000,1,6.5,0,-19.6974,9.69253,18.1208,1.21e-05,-1.02e-05,1.86e-05
1111,1111,1111,1111,1111000000,1,10.6,0,-25.7221,12.4708,12.4313,4.29e-05,1.28e-05,-8.76e-06
1112,1112,1112,1112,1112000000,1,0.0,0,-12.015,5.81047,-2.8275200000000003,3.75e-05,1.25e-05,-3.4899999999999995e-05
1113,1113,1113,1113,1113000000,2,5.9,0,-37.7379,18.1527,17.8679,-3.32e-05,0.0001163,9.64e-06
1114,1114,1114,1114,1114000000,1,10.0,0,-13.1532,6.21285,14.0713,-1.56e-05,5.3e-07,-2.7e-05
1115,1115,1115,1115,1115000000,1,9.7,0,-18.2483,8.5349,7.12241,-1.95e-06,2.72e-05,-1.89e-05
1116,1116,1116,1116,1116000000,1,6.3,0,-16.6863,7.7591199999999985,25.1243,2.26e-05,4.15e-06,-1.29e-05
1117,1117,1117,1117,1117000000,1,0.95,0,-9.97521,4.62288,-4.81349,2.42e-06,2.08e-06,-3.02e-06
1118,1118,1118,1118,1118000000,1,8.0,0,-21.6801,9.87029,17.9008,-2.9600000000000005e-05,-1.09e-05,-2.98e-05
1119,1119,1119,1119,1119000000,1,8.9,0,-23.5071,10.6932,5.16514,6.18e-06,-5.8e-06,-4.38e-05
1120,1120,1120,1120,1120000000,2,11.0,0,-18.0942,8.20702,-34.6577,2.542e-05,-8.47e-05,-6.24e-05
1121,1121,1121,1121,1121000000,1,0.0,0,-25.2819,11.4245,7.6128300000000015,-5.29e-06,4.25e-05,-6.37e-06
1122,1122,1122,1122,1122000000,1,0.5,0,-17.7435,7.90722,-11.0557,-3.2e-06,5.94e-06,9.39e-06
1123,1123,1123,1123,1123000000,1,6.6,0,-24.602,10.9215,-4.94308,-9.71e-06,-3.65e-05,-3.2299999999999986e-05
1124,1124,1124,1124,1124000000,1,12.1,0,-4.0803699999999985,1.80828,-15.5972,3.63e-06,-2.2e-07,4.02e-06
1125,1125,1125,1125,1125000000,1,3.8,0,-6.05814,2.6836900000000004,29.8163,-5.66e-06,3.2899999999999987e-05,-4.11e-06
1126,1126,1126,1126,1126000000,1,8.7,0,-11.1245,4.88442,-2.19233,8.95e-06,4.11e-05,5.84e-06
1127,1127,1127,1127,1127000000,1,9.0,0,-28.6798,12.3681,-3.57311,1.01e-05,-4.81e-06,-9.75e-05
1128,1128,1128,1128,1128000000,1,7.8,0,-11.0354,4.75301,-23.4828,5.1e-05,1.7800000000000002e-05,-2.04e-05
1129,1129,1129,1129,1129000000,1,1.45,0,-25.504,10.9585,13.9256,-4.44e-06,-2.57e-05,-1.76e-05
1130,1130,1130,1130,1130000000,2,8.7,0,-28.1854,11.9544,34.9544,-0.0001399,4.01e-05,-0.0001357
1131,1131,1131,1131,1131000000,1,0.85,0,-23.0516,9.76415,2.95641,-1.8100000000000006e-05,4.21e-06,4.24e-05
1132,1132,1132,1132,1132000000,1,8.5,0,-13.6798,5.7791,-18.8074,1.38e-06,-4.52e-06,-2.39e-06
1133,1133,1133,1133,1133000000,1,2.3,0,-6.51577,2.73477,0.10373,-1.8e-07,2.25e-05,-2.5e-05
1134,1134,1134,1134,1134000000,1,10.1,0,-29.1007,12.098,0.820367,7.48e-06,2.2e-05,-1.91e-05
1135,1135,1135,1135,1135000000,1,10.3,0,-25.2478,10.4108,-10.613,2.65e-05,5.770000000000001e-05,-6.42e-06
1136,1136,1136,1136,1136000000,1,7.9,0,-6.6131,2.71809,10.5924,-1.97e-06,1.27e-05,6.13e-06
1137,1137,1137,1137,1137000000,1,0.35,0,-10.9277,4.48273,20.2543,-7.200000000000001e-06,5.68e-05,-1.65e-05
1138,1138,1138,1138,1138000000,1,6.8,0,-18.4805,7.574969999999999,-14.3929,1.42e-05,3.73e-05,1.43e-06
1139,1139,1139,1139,1139000000,1,9.2,0,-2.57764,1.05352,21.3198,4.56e-06,7.05e-06,4.54e-06
1140,1140,1140,1140,1140000000,1,12.6,0,-11.954,4.86838,-17.5812,-1.16e-05,5.25e-05,-4.21e-06
1141,1141,1141,1141,1141000000,1,6.8,0,-10.2107,4.15635,11.2286,-2.95e-05,5.870000000000001e-05,-1.4300000000000005e-05
1142,1142,1142,1142,1142000000,2,7.7,0,-17.8151,7.232639999999999,29.7233,3.3e-05,5.98e-06,1.584e-05
1143,1143,1143,1143,1143000000,1,7.0,0,-13.4381,5.2149,22.2666,5.86e-06,-1.13e-05,-5.99e-06
1144,1144,1144,1144,1144000000,1,4.4,0,-1.88616,0.731709,20.6308,2.95e-06,-3.19e-06,9.63e-06
1145,1145,1145,1145,1145000000,1,8.4,0,-20.7333,7.9096199999999985,-12.0257,1e-05,2.52e-05,-7.1e-07
1146,1146,1146,1146,1146000000,1,8.4,0,-22.899,8.72828,-5.31188,1.03e-05,-3.89e-05,-7.85e-05
1147,1147,1147,1147,1147000000,1,8.4,0,-16.7284,6.3126,-20.0155,-5.93e-06,2.05e-05,-1.46e-05
1148,1148,1148,1148,1148000000,1,4.4,0,-15.3349,5.606,-1.98271,2.0600000000000006e-05,5.33e-05,-8.53e-06
1149,1149,1149,1149,1149000000,1,2.6,0,-10.362,3.78482,-8.59416,6.6e-07,-1.39e-05,-6.92e-06
1150,1150,1150,1150,1150000000,1,2.2,0,-12.2998,4.40667,-9.80814,4.2e-06,-1.56e-05,-1.23e-05
1151,1151,1151,1151,1151000000,2,3.4,0,-25.7448,9.1347,-20.3112,7.5e-07,2.082e-05,8.44e-06
1152,1152,1152,1152,1152000000,1,9.9,0,-21.8201,7.7031399999999985,-5.67845,-4.59e-06,-2.72e-05,-1.93e-05
1153,1153,1153,1153,1153000000,1,2.7,0,-17.6716,6.13047,-10.3957,9.63e-06,2.03e-05,-4.4e-06
1154,1154,1154,1154,1154000000,1,2.4,0,-16.7676,5.80929,19.8571,5.15e-05,2.7399999999999995e-05,-9.13e-06
1155,1155,1155,1155,1155000000,1,5.3,0,-21.9548,7.5223,-15.4057,-1.89e-05,1.97e-05,-4.06e-05
1156,1156,1156,1156,1156000000,1,11.5,0,-11.394,3.85231,-7.17202,8.34e-06,-6.8e-07,-1.36e-05
1157,1157,1157,1157,1157000000,2,8.2,0,-20.7767,7.01673,17.4513,1.925e-05,-1.32e-06,1.147e-05
1158,1158,1158,1158,1158000000,2,8.1,0,-29.5156,9.92612,-10.7918,9.09e-05,0.00027772,-0.0001058
1159,1159,1159,1159,1159000000,1,0.0,0,-18.5657,6.15666,-8.94924,9.12e-06,1.24e-05,-1.04e-05
1160,1160,1160,1160,1160000000,1,8.0,0,-15.3015,4.77528,20.3695,1.01e-05,2.2e-05,2.42e-06
1161,1161,1161,1161,1161000000,1,8.2,0,-6.40963,1.9943,0.801412,5.700000000000001e-06,2.58e-05,-2.65e-05
1162,1162,1162,1162,1162000000,1,11.4,0,-25.2813,7.67632,-11.0455,8.6e-07,-1.87e-05,-1.5e-05
1163,1163,1163,1163,1163000000,1,0.3,0,-23.0418,6.9006300000000005,16.3555,-3.84e-05,-2.1e-06,-2.42e-05
1164,1164,1164,1164,1164000000,1,8.5,0,-27.7142,8.27617,-10.6067,1.18e-05,-1.6100000000000002e-05,-3.2200000000000003e-05
1165,1165,1165,1165,1165000000,1,8.8,0,-14.4366,4.31099,-24.93,-1.18e-05,-8.23e-06,-4.27e-06
1166,1166,1166,1166,1166000000,1,9.0,0,-5.24214,1.54181,22.0232,3.37e-05,3.97e-05,-2.05e-05
1167,1167,1167,1167,1167000000,1,0.15,0,-16.5061,4.69307,2.22523,5.13e-06,2.11e-05,-6.44e-06
1168,1168,1168,1168,1168000000,1,5.4,0,-23.2473,6.53562,13.3516,-2.39e-05,-4.24e-05,-2.09e-05
1169,1169,1169,1169,1169000000,1,0.4,0,-7.66316,2.1383400000000004,21.3889,2.19e-05,6.620000000000001e-05,8.88e-06
1170,1170,1170,1170,1170000000,1,3.4,0,-17.7404,4.8869,20.6444,-1.17e-05,-4.91e-06,-8.85e-06
1171,1171,1171,1171,1171000000,1,3.7,0,-10.3333,2.79462,9.12004,-7.4e-07,2.25e-05,1.06e-05
1172,1172,1172,1172,1172000000,1,6.1,0,-5.93145,1.58736,2.58525,-2.56e-06,1.49e-05,-7.14e-06
1173,1173,1173,1173,1173000000,1,1.35,0,-25.7762,6.82485,-16.558,-3.29e-06,1.31e-05,1.44e-05
1174,1174,1174,1174,1174000000,1,8.9,0,-13.103,3.39836,20.3606,7.37e-06,-1.19e-05,-8.01e-06
1175,1175,1175,1175,1175000000,1,6.5,0,-10.5767,2.70388,4.40341,9.72e-06,-1.0800000000000003e-05,-8.02e-06
1176,1176,1176,1176,1176000000,1,10.0,0,-27.8866,7.10364,-4.7281,8.33e-06,2.7399999999999995e-05,-7.98e-06
1177,1177,1177,1177,1177000000,1,7.9,0,-1.998,0.504305,1.4955,3.59e-05,-1.66e-06,-9.83e-05
1178,1178,1178,1178,1178000000,1,8.3,0,-21.4994,5.33402,18.5902,1.59e-06,2.79e-05,-6.16e-06
1179,1179,1179,1179,1179000000,1,5.2,0,-25.4437,6.26238,-1.93393,6.37e-06,2.18e-05,-1.32e-05
1180,1180,1180,1180,1180000000,1,0.0,0,-27.933000000000003,6.83295,3.70218,5.75e-06,4.84e-05,-5.95e-06
1181,1181,1181,1181,1181000000,2,1.8,0,-6.82192,1.65365,6.6668600000000025,2.87e-05,0.00020656,8.04e-05
1182,1182,1182,1182,1182000000,1,8.3,0,-21.8073,5.27966,22.4441,-2.9e-05,-1.77e-05,-2.4e-05
1183,1183,1183,1183,1183000000,1,7.6,0,-18.794,4.53641,3.49121,-2.53e-05,-5.45e-05,-6.55e-05
1184,1184,1184,1184,1184000000,1,9.0,0,-21.8164,5.20453,-21.9432,5.98e-06,-1.52e-05,-9.54e-06
1185,1185,1185,1185,1185000000,1,0.75,0,-21.7668,5.18739,-16.1077,-1.13e-06,-1.52e-05,-3.37e-06
1186,1186,1186,1186,1186000000,1,0.6,0,-17.1773,4.00821,-6.17407,6.14e-06,2.02e-05,-3.94e-06
1187,1187,1187,1187,1187000000,1,3.7,0,-21.6077,4.99775,-12.8948,1.13e-05,6.2e-05,-2.07e-05
1188,1188,1188,1188,1188000000,1,11.1,0,-24.2037,5.57615,-13.3559,4.82e-06,6.95e-05,-1.19e-05
1189,1189,1189,1189,1189000000,1,6.3,0,-17.2388,3.96139,14.0328,7.92e-06,2.21e-05,3.49e-06
1190,1190,1190,1190,1190000000,1,6.0,0,-24.993,5.70932,7.23885,-0.00011698,5.89e-06,-1.7899999999999998e-05
1191,1191,1191,1191,1191000000,1,10.8,0,-27.7349,6.24982,-2.29093,1.12e-05,4.44e-05,-1.4499999999999993e-05
1192,1192,1192,1192,1192000000,1,5.0,0,-9.54063,2.13597,-4.47589,2.31e-05,3.74e-05,-1.9e-05
1193,1193,1193,1193,1193000000,1,10.8,0,-29.2556,6.52997,1.28583,1.35e-06,4.1e-05,6.14e-06
1194,1194,1194,1194,1194000000,2,2.4,0,-20.0501,4.34727,12.0588,3e-07,-6.879999999999999e-05,-3.61e-05
1195,1195,1195,1195,1195000000,1,0.0,0,-19.4333,4.20354,-3.84712,-3.05e-05,0.00010124,4.94e-05
1196,1196,1196,1196,1196000000,2,9.4,0,-24.034,5.18224,23.2645,-3.96e-06,0.0001075,-7.190000000000001e-05
1197,1197,1197,1197,1197000000,1,1.7,0,-20.3722,4.3718900000000005,-5.57965,9.95e-06,-7.68e-05,-5.78e-05
1198,1198,1198,1198,1198000000,1,4.0,0,-19.4456,4.13154,-9.75474,-5.400000000000001e-05,-1.84e-05,-3.17e-05
1199,1199,1199,1199,1199000000,1,1.1,0,-17.3995,3.65562,12.8295,-1.18e-06,2.72e-05,-1.5e-05
1200,1200,1200,1200,1200000000,1,11.2,0,-24.8398,5.14771,0.105747,1.03e-05,4.99e-05,-2.380000000000001e-05
1201,1201,1201,1201,1201000000,1,6.6,0,-17.8474,3.69435,1.42875,-1.53e-05,3.19e-05,-1.22e-06
1202,1202,1202,1202,1202000000,1,9.8,0,-16.4422,3.33711,6.28074,1.26e-05,-1.53e-05,-1.7899999999999998e-05
1203,1203,1203,1203,1203000000,1,2.6,0,-18.6517,3.74791,9.16012,2.43e-06,1.06e-05,5.34e-06
1204,1204,1204,1204,1204000000,2,1.0,0,-38.4728,7.68748,-16.7381,4.05e-05,5.08e-05,-6.97e-05
1205,1205,1205,1205,1205000000,2,4.9,0,-8.1817,1.61952,28.1128,2.08e-05,5.39e-05,2.08e-05
1206,1206,1206,1206,1206000000,3,1.75,0,-42.867,8.466280000000001,-14.3145,-7.7e-07,-5.64e-05,-0.00016580000000000002
1207,1207,1207,1207,1207000000,1,3.6,0,-20.876,4.07519,-17.4239,-4.53e-05,3.3e-05,-8.99e-06
1208,1208,1208,1208,1208000000,1,9.0,0,-17.8208,3.46884,-20.6589,4.66e-06,8.5e-06,-2.59e-06
1209,1209,1209,1209,1209000000,1,0.0,0,-6.67522,1.29743,-10.6937,-3.11e-05,0.00016031,3.89e-05
1210,1210,1210,1210,1210000000,1,8.1,0,-19.6951,3.81826,-11.666,1.75e-06,3.48e-05,8.43e-06
1211,1211,1211,1211,1211000000,1,5.1,0,-17.0158,3.2791,-4.54399,5.39e-06,1.42e-05,-9.92e-06
1212,1212,1212,1212,1212000000,1,12.7,0,-15.3758,2.91049,-8.25543,-3.3e-07,-1.7899999999999998e-05,-5.69e-06
1213,1213,1213,1213,1213000000,1,11.5,0,-29.8223,5.63124,-1.05019,1.15e-05,8.26e-05,-2e-06
1214,1214,1214,1214,1214000000,1,0.9,0,-21.1326,3.88171,-1.90523,-2.68e-05,-7.96e-05,-1.6899999999999994e-05
1215,1215,1215,1215,1215000000,1,8.5,0,-29.3173,5.30164,7.5767,-2.95e-05,-3.57e-06,-1.41e-05
1216,1216,1216,1216,1216000000,1,8.2,0,-3.59417,0.6324489999999999,8.13792,4.48e-06,0.00012856,5.93e-05
1217,1217,1217,1217,1217000000,2,3.7,0,-24.3135,4.12906,-9.19802,-5.33e-06,-2.26e-05,-1.773e-05
1218,1218,1218,1218,1218000000,2,6.3,0,-58.6596,9.86357,19.5453,2.2e-06,4.57e-05,-2.99e-05
1219,1219,1219,1219,1219000000,1,0.3,0,-17.1287,2.859,18.5628,-8.16e-06,2.6e-05,-1.15e-05
1220,1220,1220,1220,1220000000,1,8.5,0,-20.8615,3.3281400000000003,3.18114,-3.86e-05,0.0001114,2.88e-05
1221,1221,1221,1221,1221000000,1,10.1,0,-22.9877,3.64869,4.32625,5.79e-06,-1.73e-05,-1.07e-05
1222,1222,1222,1222,1222000000,2,8.4,0,-12.4842,1.94027,-23.4125,-2.34e-06,6.55e-05,-4.02e-06
1223,1223,1223,1223,1223000000,1,3.8,0,-23.7654,3.67036,-7.66703,7.3e-07,1.19e-05,6e-08
1224,1224,1224,1224,1224000000,1,11.4,0,-17.4445,2.6852400000000003,14.8119,-2.43e-06,1.29e-05,1.16e-06
1225,1225,1225,1225,1225000000,1,5.2,0,-28.8647,4.35689,10.6261,-5e-08,3.09e-05,-1.28e-05
1226,1226,1226,1226,1226000000,1,4.8,0,-11.8101,1.77983,-24.4579,1.6100000000000002e-05,3.950000000000001e-05,8e-07
1227,1227,1227,1227,1227000000,2,10.2,0,-35.2792,5.15244,1.87457,1.433e-05,0.00012529999999999998,3.2500000000000004e-05
1228,1228,1228,1228,1228000000,1,8.4,0,-28.5123,4.05247,2.00202,1.77e-06,1.18e-05,1.41e-06
1229,1229,1229,1229,1229000000,1,8.8,0,-24.9383,3.50397,-4.07085,7.42e-06,-6.8e-05,-0.00010401
1230,1230,1230,1230,1230000000,1,6.7,0,-26.9051,3.72592,3.58426,-1.6e-05,3.88e-05,-0.00016047
1231,1231,1231,1231,1231000000,1,9.1,0,-24.5263,3.19513,-16.9991,2.42e-06,5.76e-05,7.33e-06
1232,1232,1232,1232,1232000000,1,8.9,0,-12.302,1.58773,-19.1986,5.93e-06,6.12e-05,4.55e-06
1233,1233,1233,1233,1233000000,1,8.9,0,-12.9631,1.6665299999999998,-1.859,5.5e-07,2.28e-05,1.66e-05
1234,1234,1234,1234,1234000000,1,6.8,0,-14.213,1.81202,27.5749,-3.79e-05,2.8000000000000013e-05,-2.14e-05
1235,1235,1235,1235,1235000000,1,8.3,0,-10.092,1.2741,20.1002,4.27e-06,-7.86e-06,-4.23e-06
1236,1236,1236,1236,1236000000,1,7.1,0,-14.5541,1.80486,6.12485,1.12e-05,4.39e-05,2e-07
1237,1237,1237,1237,1237000000,1,6.0,0,-22.4256,2.77844,5.78701,3.43e-06,3.69e-05,-2.17e-05
1238,1238,1238,1238,1238000000,1,2.7,0,-7.75081,0.959396,-6.80022,5.85e-05,2.9e-05,5.89e-05
1239,1239,1239,1239,1239000000,1,5.2,0,-22.7722,2.76851,-12.8528,-1.75e-05,4.73e-06,1.11e-05
1240,1240,1240,1240,1240000000,1,8.7,0,-21.6532,2.62832,-6.65562,5.23e-06,-1.95e-05,-2.47e-05
1241,1241,1241,1241,1241000000,2,12.4,0,-26.6442,3.22962,48.5848,4.4e-06,1.48e-06,-5.362e-05
1242,1242,1242,1242,1242000000,1,0.45,0,-27.017,3.03452,1.45343,-1.09e-06,2.42e-05,-1.34e-05
